feedbackId,courseId,userId,enrollmentId,overallSatisfaction,contentQuality,instructorEffectiveness,comments,createdAt
ilC9JIaM,3,113,IsOvTfaJ,4,5,3,Very informative.,2024-10-07T15:07:42.849515
zQizIyxT,5,27,eK5bcM8l,2,3,4,Could be better.,2024-10-07T15:07:42.849515
pp3AppGx,3,194,0MGEyJxD,1,2,2,Great course!,2024-10-07T15:07:42.849515
6HLRAyEx,16,116,HoCMnW0z,3,4,1,Great course!,2024-10-07T15:07:42.849515
mckCZk4i,18,101,TURJqmAO,3,5,4,Could be better.,2024-10-07T15:07:42.849515
tKeZkP9I,17,277,jc9kLIrq,4,5,4,Great course!,2024-10-07T15:07:42.849515
rquFiVkD,15,206,n6oQ5Op0,1,2,4,Great course!,2024-10-07T15:07:42.849515
kC6GsYeH,8,129,KloHOQUO,4,4,5,Could be better.,2024-10-07T15:07:42.849515
WTqx8RAI,4,211,eDe4dIu7,2,1,5,Very informative.,2024-10-07T15:07:42.850515
NWpkoxTA,14,293,7SkhhJV2,5,5,1,Very informative.,2024-10-07T15:07:42.850515
M7yoRfsB,12,255,bmNi2bUE,2,3,4,Very informative.,2024-10-07T15:07:42.850515
mPWznbu2,14,194,dEq36WXP,4,3,4,Very informative.,2024-10-07T15:07:42.850515
Gcem5olb,14,210,M4wtSVqN,3,5,4,Great course!,2024-10-07T15:07:42.850515
imdf63Xc,5,223,uWTaaLEq,4,2,4,Great course!,2024-10-07T15:07:42.850515
ufRfW8kq,20,114,uME6W2yu,3,4,4,Very informative.,2024-10-07T15:07:42.850515
5VA0kdvZ,9,250,xeiTv7QA,3,5,5,Very informative.,2024-10-07T15:07:42.850515
X7QgBbY7,12,185,TW8p0OEF,3,5,3,Great course!,2024-10-07T15:07:42.850515
WYVTL9DJ,6,115,QYJPIIcH,4,2,5,Very informative.,2024-10-07T15:07:42.850515
p0HTsdmG,20,103,cNVphGPv,4,4,5,Very informative.,2024-10-07T15:07:42.851515
bo5FuPvr,8,242,LYUYXfHa,5,4,5,Very informative.,2024-10-07T15:07:42.851515
ZZ71kUC4,8,7,zKy6ZXwI,4,4,5,Great course!,2024-10-07T15:07:42.851515
YHHfwaES,19,113,eHS7arqR,5,4,2,Could be better.,2024-10-07T15:07:42.851515
96nFcYNO,11,215,a4Ypd4sv,5,5,5,Could be better.,2024-10-07T15:07:42.851515
DtGcGlCZ,4,66,8v1EA0qi,2,2,4,Great course!,2024-10-07T15:07:42.851515
pvjvurmG,11,165,vwVp8k7H,4,1,5,Great course!,2024-10-07T15:07:42.851515
NCIGLeiF,11,280,vyoqOiOU,3,4,1,Great course!,2024-10-07T15:07:42.851515
7n2Zmbe3,19,282,G68SuJRj,4,3,4,Great course!,2024-10-07T15:07:42.851515
zKv1PhgR,19,46,bIV5Fjj9,5,3,1,Great course!,2024-10-07T15:07:42.851515
L0RFhTGe,18,287,qXtsQOmW,4,3,1,Could be better.,2024-10-07T15:07:42.851515
B0bLU1gp,7,129,BMIKSZ3m,5,1,5,Very informative.,2024-10-07T15:07:42.851515
lvziJMId,11,185,oJjNBQMw,3,3,5,Great course!,2024-10-07T15:07:42.851515
gMpEbnPE,17,46,ol11yOIe,3,3,2,Great course!,2024-10-07T15:07:42.851515
ZO3W1n0E,3,299,tEfl0VTe,5,2,4,Great course!,2024-10-07T15:07:42.851515
Hn6UprIg,7,21,upnGPLAA,2,3,1,Great course!,2024-10-07T15:07:42.852515
2sWJU9kH,8,33,hhlFnU4W,2,3,4,Great course!,2024-10-07T15:07:42.852515
okb88j1X,20,254,tIVorxBG,2,2,5,Very informative.,2024-10-07T15:07:42.852515
M54YcXUB,13,7,khwdn1oS,2,2,4,Very informative.,2024-10-07T15:07:42.852515
T4t1NTau,18,254,O3y1sefp,1,2,5,Great course!,2024-10-07T15:07:42.852515
wfV0THCs,18,273,HErPKaig,5,1,5,Could be better.,2024-10-07T15:07:42.852515
t359oxK6,18,99,a134eGP2,2,3,2,Great course!,2024-10-07T15:07:42.852515
cfwC9vlp,16,46,848sqHNv,2,1,1,Great course!,2024-10-07T15:07:42.852515
wzLwycO8,7,162,2k06X1Ri,1,5,2,Could be better.,2024-10-07T15:07:42.852515
ZqVLMgJa,10,15,hcRGmlFt,1,5,4,Great course!,2024-10-07T15:07:42.852515
XZj730mp,11,82,pHOHNlOw,4,5,3,Could be better.,2024-10-07T15:07:42.852515
05qHQ7Bl,15,288,qICLoWYh,5,4,1,Great course!,2024-10-07T15:07:42.852515
By0hzq63,18,162,zrueFx44,3,3,2,Great course!,2024-10-07T15:07:42.852515
QXM0kFDQ,1,254,ccUoCghV,2,2,1,Very informative.,2024-10-07T15:07:42.852515
TJN8yRgw,8,84,e374YHGv,5,2,5,Very informative.,2024-10-07T15:07:42.852515
5HisXwWW,18,231,cRXQsTz5,5,4,3,Could be better.,2024-10-07T15:07:42.852515
DpKW0JJC,6,54,xJv5RzNc,4,3,1,Could be better.,2024-10-07T15:07:42.852515
c8Q0YDQV,20,134,Nndjjpkf,2,4,2,Very informative.,2024-10-07T15:07:42.852515
gwF0REgC,2,217,HhdiAjn6,3,1,3,Could be better.,2024-10-07T15:07:42.853515
13ugJcON,11,131,wvTfdO1f,3,3,2,Could be better.,2024-10-07T15:07:42.853515
wF8QjNMv,12,31,k0IA2vIp,1,2,1,Could be better.,2024-10-07T15:07:42.853515
mIBXMuPI,19,127,eIDjI6Kn,2,3,2,Very informative.,2024-10-07T15:07:42.853515
WephI6sj,9,224,5eelDyE5,5,1,5,Could be better.,2024-10-07T15:07:42.853515
DcV8GBV9,15,282,Gql4vEW5,3,4,5,Very informative.,2024-10-07T15:07:42.853515
AceWZcqS,1,69,Ea4rKNus,2,5,4,Very informative.,2024-10-07T15:07:42.853515
lcJE9XzY,10,209,R6LOjJ0o,2,1,4,Very informative.,2024-10-07T15:07:42.853515
WYzK0nqu,12,194,WQhAiknx,1,1,1,Very informative.,2024-10-07T15:07:42.853515
uX3oVnvb,1,188,Yhwg4zLu,2,1,3,Very informative.,2024-10-07T15:07:42.853515
2ThjZWAz,17,70,fR5WetOj,3,1,4,Very informative.,2024-10-07T15:07:42.853515
cAIt3Tev,16,28,H0zatpn5,4,5,1,Great course!,2024-10-07T15:07:42.853515
0NuZBGdS,4,116,pdD3CAtw,5,1,5,Great course!,2024-10-07T15:07:42.853515
rGJ5y4Qq,9,71,Xgl7Ofjd,1,5,1,Could be better.,2024-10-07T15:07:42.853515
8g8PtM8Q,16,85,CNdWuIZF,5,1,5,Very informative.,2024-10-07T15:07:42.853515
CoqzpeGx,7,262,8mkmrdkr,1,3,1,Very informative.,2024-10-07T15:07:42.853515
M96Jg56t,11,220,lnFrhv2u,1,5,2,Very informative.,2024-10-07T15:07:42.853515
PkQmNzwk,1,15,hWfwsE9j,5,2,1,Could be better.,2024-10-07T15:07:42.853515
zei6AwWF,9,277,htXf8XiH,4,4,2,Could be better.,2024-10-07T15:07:42.854515
fXpsEg3g,16,10,QmrKwgmc,2,2,5,Could be better.,2024-10-07T15:07:42.854515
RfMQTq1S,4,39,E6AGO2IP,3,3,4,Great course!,2024-10-07T15:07:42.854515
3PCIsFiv,2,116,K5FmwRz1,3,1,5,Could be better.,2024-10-07T15:07:42.854515
NDbqT9Rh,18,150,tITFl6Ew,5,5,2,Great course!,2024-10-07T15:07:42.854515
Z3IXdDnl,1,197,PcU5sCeM,3,3,1,Great course!,2024-10-07T15:07:42.854515
OU06UdSl,7,286,YDEbDOFZ,5,1,5,Great course!,2024-10-07T15:07:42.854515
0iUs2ZLG,4,74,mAVOxtiL,2,2,5,Could be better.,2024-10-07T15:07:42.854515
SfDX1Ken,18,258,NOIXAtTQ,1,4,4,Could be better.,2024-10-07T15:07:42.854515
D9qBGGAU,14,244,dXwQI9Zr,4,4,5,Very informative.,2024-10-07T15:07:42.854515
CzoVoRmH,19,198,K7NR3CW6,5,5,4,Great course!,2024-10-07T15:07:42.854515
Tz6SDQaS,5,154,oQYbf61f,5,3,2,Very informative.,2024-10-07T15:07:42.855526
i38VUFMV,7,283,txAXh6dL,5,3,5,Great course!,2024-10-07T15:07:42.855526
11zbMrLH,19,32,p9GWnvPq,4,3,4,Very informative.,2024-10-07T15:07:42.855526
HIicAuoF,9,280,JYwj8eQd,5,2,5,Very informative.,2024-10-07T15:07:42.855526
15GgE38l,5,10,n77l5WmK,3,5,2,Great course!,2024-10-07T15:07:42.855526
TCZYt38z,15,133,wCxgEBaV,3,4,4,Very informative.,2024-10-07T15:07:42.855526
Gw1L9WPz,1,56,gQWgkHts,1,2,4,Could be better.,2024-10-07T15:07:42.855526
CuUaIIEz,3,120,ifQukDiu,3,4,3,Could be better.,2024-10-07T15:07:42.855526
YgBvZ4Dk,19,90,8zHvKQnl,5,1,5,Could be better.,2024-10-07T15:07:42.855526
0DLV26wi,7,31,Il03Puhx,4,2,2,Great course!,2024-10-07T15:07:42.855526
BcIqEZvv,15,112,0AGcgQql,5,1,4,Could be better.,2024-10-07T15:07:42.855526
7vVaMjRZ,13,122,u9eDCy2H,2,2,5,Could be better.,2024-10-07T15:07:42.855526
Pl1RLXw4,7,213,cFRS3wlH,3,3,5,Could be better.,2024-10-07T15:07:42.855526
oLRbzkAu,11,3,2W5Xq8r9,1,5,1,Very informative.,2024-10-07T15:07:42.855526
v1MS2W6b,6,281,uv0MINiI,3,3,3,Great course!,2024-10-07T15:07:42.855526
5Qf3SYiV,11,20,i2Vbur5C,3,1,1,Very informative.,2024-10-07T15:07:42.855526
cFIp1DMX,7,38,MytHqGw5,4,1,5,Very informative.,2024-10-07T15:07:42.857029
kZEKGEZP,16,57,ToncDepk,1,5,3,Great course!,2024-10-07T15:07:42.857029
FNwuOXsI,4,121,7UsiPQQl,3,4,5,Could be better.,2024-10-07T15:07:42.857029
mO22TZnx,15,98,aSSkFQvX,2,5,1,Could be better.,2024-10-07T15:07:42.857029
E9AhcriV,20,195,iRBL5SBZ,4,1,3,Could be better.,2024-10-07T15:07:42.857029
Wmo4jwiz,6,254,y9L1mWHT,4,4,1,Very informative.,2024-10-07T15:07:42.857029
vueQ2fZ1,8,91,db7TJR9R,2,1,1,Very informative.,2024-10-07T15:07:42.857029
j4mGb5dH,6,258,5fQigx8N,2,2,4,Very informative.,2024-10-07T15:07:42.857029
gNe6IfdD,4,38,17y8hvEi,2,4,4,Great course!,2024-10-07T15:07:42.857029
wllK5uvX,13,250,WBVZPj71,5,3,5,Very informative.,2024-10-07T15:07:42.857029
EA5izKHm,3,241,xgL3HRGw,3,1,2,Very informative.,2024-10-07T15:07:42.857029
zjLVfTc8,1,264,RtLuJ16F,5,3,4,Great course!,2024-10-07T15:07:42.857029
zcilzHya,5,227,ac79mUpr,5,1,3,Very informative.,2024-10-07T15:07:42.857029
2bBZ1L40,2,221,BSNnHXqZ,3,3,1,Could be better.,2024-10-07T15:07:42.857029
lBS97ydH,13,199,7Abi1udK,4,4,2,Very informative.,2024-10-07T15:07:42.858033
zNtFOXOt,5,77,MriZgoaA,5,4,3,Very informative.,2024-10-07T15:07:42.858033
WFR9cdpj,12,16,8LlHd5H0,4,2,3,Could be better.,2024-10-07T15:07:42.858033
gxKpDpCL,3,98,SBZ07Upw,1,3,4,Great course!,2024-10-07T15:07:42.858033
RVqzjgiu,16,143,bd1uWFOj,3,2,3,Could be better.,2024-10-07T15:07:42.858033
axkbhJh9,5,83,bqffWO5i,4,1,1,Very informative.,2024-10-07T15:07:42.858033
LyVlXKV3,12,159,l7No8ynA,2,1,2,Very informative.,2024-10-07T15:07:42.858033
cXW4hcoq,8,11,5cC99WmS,3,2,2,Could be better.,2024-10-07T15:07:42.858033
7Fxr5Mi4,8,228,TbyL0ikl,4,1,4,Could be better.,2024-10-07T15:07:42.858033
Ot7MAPqe,1,198,ZijcrgED,4,1,1,Could be better.,2024-10-07T15:07:42.858033
K3vYf3dM,17,251,q7N67huK,5,5,4,Very informative.,2024-10-07T15:07:42.858033
ehglTcmx,2,126,JvTJ96x2,4,3,1,Could be better.,2024-10-07T15:07:42.858033
ytUthwZ9,1,236,J3ro42qw,5,4,3,Could be better.,2024-10-07T15:07:42.858033
wajwd3Cs,14,108,JjoYRYtr,4,5,4,Could be better.,2024-10-07T15:07:42.858033
jxXAeCSf,14,6,1CyRt9HK,2,4,1,Great course!,2024-10-07T15:07:42.859033
hZAib5jM,2,261,sJXFnHJ4,1,5,4,Very informative.,2024-10-07T15:07:42.859033
WeCc42Oe,1,191,dZNZ8ZnQ,3,4,1,Very informative.,2024-10-07T15:07:42.859033
Ax4IUaat,12,4,UOy2fQUp,5,1,3,Very informative.,2024-10-07T15:07:42.859033
GpPM9is6,11,189,IiF4rk2c,3,5,1,Great course!,2024-10-07T15:07:42.859033
x4tK6Alj,2,228,ygffc8Xh,4,1,2,Great course!,2024-10-07T15:07:42.859033
hlni4qPl,9,199,uuS6IzGS,4,2,4,Very informative.,2024-10-07T15:07:42.859033
qzKhmuIV,18,79,VJEBfH7K,2,1,4,Could be better.,2024-10-07T15:07:42.859033
LPxu6Ds4,5,158,BBMKxf5M,4,2,1,Very informative.,2024-10-07T15:07:42.859033
ACclTuqc,2,18,uvDgVJwS,1,2,1,Great course!,2024-10-07T15:07:42.859033
XzboTHnq,6,278,LFNS5eLh,4,1,1,Could be better.,2024-10-07T15:07:42.859033
8bT8Es9D,13,81,PXA52izp,4,1,1,Could be better.,2024-10-07T15:07:42.859033
YoKVHNzz,15,187,O4rReprB,2,4,3,Could be better.,2024-10-07T15:07:42.859033
izx7CNtt,2,276,tcjy2elX,1,4,2,Could be better.,2024-10-07T15:07:42.859033
eAlv9jEb,5,38,c4Ht5VZK,3,1,3,Could be better.,2024-10-07T15:07:42.859033
d4Ra77re,14,45,KDUWiNjh,5,5,2,Great course!,2024-10-07T15:07:42.859033
Ceo48Aix,14,17,BOZzheAV,3,3,2,Very informative.,2024-10-07T15:07:42.859033
YMFAr8eD,13,74,aWEUpEjb,4,3,4,Could be better.,2024-10-07T15:07:42.859033
Af4oKlet,7,172,os2fgTrd,4,3,2,Very informative.,2024-10-07T15:07:42.859033
slH5DyJn,19,192,1ysvBmX1,3,2,5,Could be better.,2024-10-07T15:07:42.860033
WONtixAD,9,129,aNqT39Rr,4,5,3,Very informative.,2024-10-07T15:07:42.860033
GE8CDF6u,9,6,SaW7rZgP,2,3,2,Great course!,2024-10-07T15:07:42.860033
BAqyDYWS,9,200,GMXpvvEA,1,3,1,Great course!,2024-10-07T15:07:42.860033
OwG6NSjT,18,128,JZikn9n7,4,2,1,Great course!,2024-10-07T15:07:42.860033
tpTGJGjm,14,87,YRqt760s,2,1,2,Great course!,2024-10-07T15:07:42.860033
iZ8fpDuK,11,55,xKQZvSvQ,3,3,1,Very informative.,2024-10-07T15:07:42.860033
OKrf3CCj,16,259,cqp6aITB,4,3,1,Could be better.,2024-10-07T15:07:42.860033
bcyIC3Ec,16,299,meazjWLx,3,3,2,Great course!,2024-10-07T15:07:42.860033
Ex42IpdB,14,145,5IbClIYv,1,5,4,Very informative.,2024-10-07T15:07:42.860033
D8rd4rJy,13,160,RznHERTs,5,1,1,Great course!,2024-10-07T15:07:42.861033
JBMVnEmo,17,60,DhoFMHfq,4,5,2,Very informative.,2024-10-07T15:07:42.861033
TocrYW3l,14,283,7oNrBQNm,3,4,1,Very informative.,2024-10-07T15:07:42.861033
vvRaWmio,2,286,RJLXFMfy,1,4,2,Very informative.,2024-10-07T15:07:42.861033
Fr9dBnTo,7,165,NuXEr1el,5,5,3,Great course!,2024-10-07T15:07:42.861033
jesxartj,19,34,dCea7mV9,3,2,2,Very informative.,2024-10-07T15:07:42.861033
Eju1sDK5,14,80,luqU6XVb,1,3,3,Great course!,2024-10-07T15:07:42.861033
Yt08eoFV,2,141,P8TLgAP9,4,2,5,Very informative.,2024-10-07T15:07:42.861033
LGiLkPV2,18,198,0bzSHYvo,4,1,1,Great course!,2024-10-07T15:07:42.861033
yHX1kOG6,15,181,Z9x1VWlB,4,1,1,Very informative.,2024-10-07T15:07:42.861033
rLJKMIqs,3,176,CTuqlg0r,2,1,1,Could be better.,2024-10-07T15:07:42.861033
r5gGWjqy,3,74,pUlujjxH,5,4,5,Great course!,2024-10-07T15:07:42.861033
OFDDV8vY,2,55,0y6ZDlRA,2,1,5,Could be better.,2024-10-07T15:07:42.861033
p7kOgru4,15,4,RaSQhonB,3,2,2,Great course!,2024-10-07T15:07:42.861033
X48RbZAa,16,141,j65fGapj,4,4,1,Great course!,2024-10-07T15:07:42.862033
vrLoLyd4,3,37,TI4eCnOy,1,4,3,Great course!,2024-10-07T15:07:42.862033
JQ13kJ6l,16,262,Yq44RySb,5,3,3,Great course!,2024-10-07T15:07:42.862033
CojurF51,18,108,slDT7CqQ,1,2,4,Great course!,2024-10-07T15:07:42.862033
GlXp8CMC,10,106,yyzEIVFh,5,4,1,Great course!,2024-10-07T15:07:42.862033
rFfy6XBS,3,123,l4wvRxzl,1,5,3,Could be better.,2024-10-07T15:07:42.862033
L92FPGNZ,3,248,g5kWE3Ni,2,2,2,Very informative.,2024-10-07T15:07:42.862033
Si55WTM4,13,273,8XYZNQWd,2,5,3,Great course!,2024-10-07T15:07:42.862033
3A3aDh6c,15,113,InhDAK81,2,2,3,Very informative.,2024-10-07T15:07:42.862033
Ge9Y3wUn,15,201,OztQnzCp,3,2,5,Very informative.,2024-10-07T15:07:42.862033
WcR0f3OV,15,246,MQQVW8Bf,5,1,5,Could be better.,2024-10-07T15:07:42.862033
4q3yu9qC,19,63,lHj0KOth,4,4,4,Very informative.,2024-10-07T15:07:42.862033
MjKlHMR9,13,227,TXEx2W9r,2,2,5,Very informative.,2024-10-07T15:07:42.862033
4KHprTps,14,160,aicllsql,5,2,4,Great course!,2024-10-07T15:07:42.862033
ErZqYx4P,2,139,wsEApJYF,2,1,3,Very informative.,2024-10-07T15:07:42.862033
ROGF3VQl,9,167,ItcouGkV,4,1,5,Could be better.,2024-10-07T15:07:42.863034
RzY8f2DQ,18,243,Rjpg14sU,4,1,2,Could be better.,2024-10-07T15:07:42.863034
0dTpJNP7,15,231,Dv0vw1v3,1,4,3,Could be better.,2024-10-07T15:07:42.863034
T2oISQOs,17,76,bEnTijV6,4,3,5,Very informative.,2024-10-07T15:07:42.863034
PlXIx1MM,14,172,uQWoAbbe,2,4,4,Could be better.,2024-10-07T15:07:42.863034
BfPlLwGv,1,179,b7O4IwC3,2,4,5,Very informative.,2024-10-07T15:07:42.863034
ZIVvJk2Q,19,49,iiVTSrFt,5,4,1,Could be better.,2024-10-07T15:07:42.863034
BfvPlxUj,2,167,eW3aGb8X,5,1,3,Could be better.,2024-10-07T15:07:42.863034
cIn9nleL,18,22,WYrb4uLV,4,4,1,Could be better.,2024-10-07T15:07:42.863034
Z6it772u,10,234,4En13PJD,5,2,2,Could be better.,2024-10-07T15:07:42.864033
v9T1Z58e,15,18,xpz0Aak1,5,3,4,Great course!,2024-10-07T15:07:42.864033
5aZEq42V,7,130,0uJBRiuT,4,4,1,Great course!,2024-10-07T15:07:42.864033
aPjxP3yM,13,223,SpNi7mQ1,2,5,2,Very informative.,2024-10-07T15:07:42.864033
K9UCSHrO,11,145,x81sGLSO,2,1,5,Great course!,2024-10-07T15:07:42.864033
Sjzo8lKK,20,7,f03lhBxm,3,1,4,Could be better.,2024-10-07T15:07:42.864033
GIfoOpga,16,11,v4rUHvLu,4,2,1,Very informative.,2024-10-07T15:07:42.864033
9w1BPSuN,3,243,487zbuwr,5,5,2,Very informative.,2024-10-07T15:07:42.864033
csKYJLOA,13,73,1EelmC1a,2,3,5,Great course!,2024-10-07T15:07:42.864033
Au40od4C,8,43,12jpr9RY,2,5,1,Very informative.,2024-10-07T15:07:42.864033
LvqJLnWK,17,63,v4ZS8lCX,3,1,2,Great course!,2024-10-07T15:07:42.864033
PzcinlxL,7,155,XCR6JRfN,3,2,2,Great course!,2024-10-07T15:07:42.864033
n0H2jeQr,4,268,vfDKM2CF,2,1,5,Very informative.,2024-10-07T15:07:42.864033
UOJt4PtL,2,253,SmSPO2Y6,1,4,4,Very informative.,2024-10-07T15:07:42.864033
K1zuyoS2,1,158,PGonny1H,3,1,4,Very informative.,2024-10-07T15:07:42.865033
dxoM7H0B,11,15,qPBVi78t,5,4,3,Very informative.,2024-10-07T15:07:42.865033
I3N4VQhT,18,32,Ef3oV9yF,1,1,1,Great course!,2024-10-07T15:07:42.865033
BzVfj0O7,9,188,5ZigCGfK,5,3,3,Very informative.,2024-10-07T15:07:42.865033
ARwZDVxa,14,31,GKQemuEm,2,1,5,Great course!,2024-10-07T15:07:42.865033
vtW9vnuq,10,279,25qY0B93,4,2,1,Very informative.,2024-10-07T15:07:42.865033
K452klPu,6,119,6pkeN4ME,4,4,2,Very informative.,2024-10-07T15:07:42.865033
pXKxAAb3,14,222,hahYvjwQ,5,3,5,Great course!,2024-10-07T15:07:42.865033
uesqPh1i,1,162,vOlCHvlg,1,5,3,Very informative.,2024-10-07T15:07:42.865033
fDrKfYB6,4,200,WpSTYNw6,5,4,5,Very informative.,2024-10-07T15:07:42.865033
5JrLIUe1,4,106,MfJb7SjK,1,3,1,Could be better.,2024-10-07T15:07:42.866033
KbUPySZv,2,45,d7wPvJAY,2,4,1,Could be better.,2024-10-07T15:07:42.866033
60m3OQ0r,15,186,HAQhj9KX,3,2,5,Could be better.,2024-10-07T15:07:42.866033
n2BnwuAP,5,106,tEKhqKRl,5,5,1,Could be better.,2024-10-07T15:07:42.866033
h9VZPrPs,7,11,yIdnITtL,1,3,1,Could be better.,2024-10-07T15:07:42.866033
us3DUT9j,6,182,gLUzl2mQ,5,1,2,Great course!,2024-10-07T15:07:42.866033
LGIXBlYp,14,104,yGlPdJsX,4,1,1,Great course!,2024-10-07T15:07:42.866033
6iQZT9UQ,16,263,1R6I30gM,3,4,2,Great course!,2024-10-07T15:07:42.866033
JhohtAcb,16,265,N3c6gYRG,3,1,1,Could be better.,2024-10-07T15:07:42.866033
Qa5wZIkg,17,215,ZRjvY1Cm,4,5,4,Very informative.,2024-10-07T15:07:42.866033
5TkemWMS,4,165,p8mpHdc1,3,5,3,Could be better.,2024-10-07T15:07:42.866033
vBH4aeJi,4,22,cMddv2bT,5,3,1,Could be better.,2024-10-07T15:07:42.867033
O1bVOcwS,12,87,UOHoPsZj,4,5,4,Could be better.,2024-10-07T15:07:42.867033
3iHMFihY,5,290,TleQqqKT,2,5,2,Could be better.,2024-10-07T15:07:42.867033
T6Sg9N3q,20,83,gCZr9qyY,3,2,1,Great course!,2024-10-07T15:07:42.867033
F3XsxZgA,13,39,UbTivVgP,4,4,2,Great course!,2024-10-07T15:07:42.867033
HDGX5bCs,12,231,Di3SpeI0,5,4,1,Very informative.,2024-10-07T15:07:42.867033
4FmUZzuN,2,96,puSB41zU,5,1,2,Could be better.,2024-10-07T15:07:42.867033
xHJzpWxW,16,56,iKnqiaZ8,5,4,4,Great course!,2024-10-07T15:07:42.867033
PZLcfrCS,17,197,bkOZkUk9,3,4,4,Great course!,2024-10-07T15:07:42.867033
hXAtgJaL,10,128,bnyPaVKU,5,2,2,Very informative.,2024-10-07T15:07:42.867033
4qPKP8hK,6,75,zKB6G7Ur,1,2,2,Could be better.,2024-10-07T15:07:42.867033
1t4UcOcx,1,83,0P0qSFSM,3,5,5,Great course!,2024-10-07T15:07:42.867033
bjC2ARd1,17,235,iQ5zW1C3,3,1,5,Very informative.,2024-10-07T15:07:42.867033
F1eBZ2xp,2,120,tG7yxuhP,2,2,5,Great course!,2024-10-07T15:07:42.867033
9EmV6XBc,2,149,MTYcRpWo,4,1,2,Very informative.,2024-10-07T15:07:42.867033
U8HdyYYl,9,17,Hh4b1K5N,2,5,2,Very informative.,2024-10-07T15:07:42.868033
WfzG5dmR,9,246,ZT321VtH,3,4,2,Could be better.,2024-10-07T15:07:42.868033
wDNnoJCS,17,188,fIF65pTK,3,4,3,Could be better.,2024-10-07T15:07:42.868033
nGEx5SLn,2,62,MNhbZ7Or,5,5,4,Could be better.,2024-10-07T15:07:42.868033
JQoUIiWm,19,123,q9QXSsaG,2,3,4,Great course!,2024-10-07T15:07:42.868033
cXKOiTxo,4,277,gaizwhvQ,2,4,5,Great course!,2024-10-07T15:07:42.868033
RMZtbOhk,6,25,LthxBvKr,2,2,4,Great course!,2024-10-07T15:07:42.868033
BC54yeP0,13,161,pwYn94cM,2,2,5,Very informative.,2024-10-07T15:07:42.868033
eu2KQk4e,9,219,t8jhfrht,1,5,1,Very informative.,2024-10-07T15:07:42.868033
nqXDO3BN,4,176,Q19KjpDh,5,1,2,Could be better.,2024-10-07T15:07:42.868033
kRhuQrEO,16,285,h36gtTmb,1,1,2,Very informative.,2024-10-07T15:07:42.869033
5AN2wDS7,5,188,BG43djNC,2,4,1,Very informative.,2024-10-07T15:07:42.869033
cHcXOhVc,2,236,SKvYtx73,4,3,1,Could be better.,2024-10-07T15:07:42.869033
w7kEtnKy,1,3,CIw9uKiE,4,3,2,Very informative.,2024-10-07T15:07:42.869033
XGBbUb8h,5,111,ykc6ESTt,1,5,4,Great course!,2024-10-07T15:07:42.869033
NBjgm0NO,20,149,s9TCPe2E,5,1,5,Great course!,2024-10-07T15:07:42.869033
ad2QKQBe,16,163,D3wQtI2j,2,5,4,Could be better.,2024-10-07T15:07:42.869033
Ox4FQ7qv,14,270,5PQz2Udc,5,5,2,Very informative.,2024-10-07T15:07:42.870033
6V6v0OIY,14,246,B9J93PuZ,5,2,2,Could be better.,2024-10-07T15:07:42.870033
rAzh548l,5,148,Avt5GelF,5,4,4,Great course!,2024-10-07T15:07:42.870033
xZEqHEcD,19,138,4B2sddyT,3,2,3,Could be better.,2024-10-07T15:07:42.870033
SBwgXcqW,9,12,4A75QOrf,5,2,1,Great course!,2024-10-07T15:07:42.870033
xgea8NxS,14,158,CwfBjx5E,3,1,5,Very informative.,2024-10-07T15:07:42.870033
urGVTL2a,14,171,lsknPH4t,3,3,2,Could be better.,2024-10-07T15:07:42.870033
ZUR1v8mN,13,106,rhww9Wqq,2,2,4,Very informative.,2024-10-07T15:07:42.870033
A3YXXlPn,13,168,QoCoJ6vQ,1,2,4,Great course!,2024-10-07T15:07:42.871033
fTt3LwIa,16,233,l4Re5iIY,5,5,3,Great course!,2024-10-07T15:07:42.871033
gz8t5TQb,14,126,9mYo6LUZ,3,5,4,Very informative.,2024-10-07T15:07:42.871033
JXzsSJL4,5,30,FRe57oYe,1,5,3,Great course!,2024-10-07T15:07:42.871033
R8PMLkKX,8,24,XUHX7f5z,1,5,4,Could be better.,2024-10-07T15:07:42.871033
zryzWpTA,19,290,EhGEL7Dx,5,3,5,Very informative.,2024-10-07T15:07:42.871033
TO8GBjwb,9,295,ochgfjSs,3,2,1,Could be better.,2024-10-07T15:07:42.871033
IYt4u3Xp,11,124,OIZtU1vs,2,1,2,Could be better.,2024-10-07T15:07:42.872033
rTk1POG4,9,221,ql9WJ68h,2,3,5,Great course!,2024-10-07T15:07:42.872033
tp7Wopv2,16,55,2GK9LThY,2,1,2,Great course!,2024-10-07T15:07:42.872033
M4zXUZoS,10,59,MCaQp9na,4,1,2,Great course!,2024-10-07T15:07:42.872033
TZ3lu3j8,18,168,wJoS7ubg,4,4,5,Great course!,2024-10-07T15:07:42.872033
dIUXltel,16,87,RhXS8zYV,5,4,2,Great course!,2024-10-07T15:07:42.872033
5PjmXSbd,4,220,jClOHawh,3,3,1,Could be better.,2024-10-07T15:07:42.872033
R5oibTjt,15,248,PGo3HwBY,2,2,4,Could be better.,2024-10-07T15:07:42.872033
2sXX43Pu,1,283,meWFmwLQ,2,2,5,Great course!,2024-10-07T15:07:42.872033
QNgKiCJd,2,208,CIaFkgnx,2,1,1,Could be better.,2024-10-07T15:07:42.872033
