commentId,userId,enrollmentId,courseId,content,createdAt
5bkOOVmI,280,VHD35FjG,4,It was okay.,2024-10-07T15:07:42.787545
4PC8N5vz,291,6ivJ22WZ,8,I loved this course!,2024-10-07T15:07:42.787545
DXAUfRai,165,Sb3m7pHS,8,It was okay.,2024-10-07T15:07:42.787545
cLmb1PTh,142,EVPgz9qm,4,I loved this course!,2024-10-07T15:07:42.787545
ixvZyHzk,152,gLkURS23,4,I didn't like it.,2024-10-07T15:07:42.787545
Vd26gQKz,7,3zOmX588,17,I loved this course!,2024-10-07T15:07:42.787545
SlBVZTao,6,ImZewgPb,18,I loved this course!,2024-10-07T15:07:42.787545
qdZ4HnlC,216,cz6N7TgO,3,I loved this course!,2024-10-07T15:07:42.787545
9cV8fwga,209,VKVO7G1N,3,I loved this course!,2024-10-07T15:07:42.787545
J8wqo02T,185,iSSNVn5S,3,I loved this course!,2024-10-07T15:07:42.787545
21B2rLP2,79,17cRytOw,9,I didn't like it.,2024-10-07T15:07:42.787545
ah34fDX2,17,5yFyWGPZ,3,I didn't like it.,2024-10-07T15:07:42.788547
BQqltPbX,136,7Fnrlw4j,6,It was okay.,2024-10-07T15:07:42.788547
kv2XhJJ5,221,DhOHcJML,16,I loved this course!,2024-10-07T15:07:42.788547
0ypUKknS,30,g4xN81cv,13,I loved this course!,2024-10-07T15:07:42.788547
ekL56L1j,163,3c6gZUn0,10,I didn't like it.,2024-10-07T15:07:42.788547
GlpmWjdV,124,dcmzPIHu,13,It was okay.,2024-10-07T15:07:42.788547
3pEliQBf,200,YXjK9KBM,11,It was okay.,2024-10-07T15:07:42.788547
kX3yIEYO,105,0wkSgtPr,16,I didn't like it.,2024-10-07T15:07:42.788547
Bvc53nYx,107,PIRFFmYn,10,It was okay.,2024-10-07T15:07:42.788547
SwUMgEK2,189,tPglsxOk,6,It was okay.,2024-10-07T15:07:42.788547
3oXK5Zun,235,cYc8wtHw,5,I didn't like it.,2024-10-07T15:07:42.788547
Gf1WzIqW,25,H5yixb0y,5,It was okay.,2024-10-07T15:07:42.788547
zHG5susF,67,p72oLTDh,4,I didn't like it.,2024-10-07T15:07:42.788547
shBdonMJ,13,UXNXolim,7,I didn't like it.,2024-10-07T15:07:42.788547
mb15BD3K,181,rS1T8tiQ,12,I didn't like it.,2024-10-07T15:07:42.788547
UoP1AP84,16,2MzuxR0v,11,It was okay.,2024-10-07T15:07:42.788547
5l9Gr8iv,79,e29b7zGl,4,I didn't like it.,2024-10-07T15:07:42.788547
52XnarX4,241,btc9dT4c,12,I didn't like it.,2024-10-07T15:07:42.788547
va2onLVu,24,i68YkVdG,12,It was okay.,2024-10-07T15:07:42.789546
m7uFJP8A,220,fs8dHCCV,17,I loved this course!,2024-10-07T15:07:42.789546
krFEe1gJ,138,QN798kMX,16,It was okay.,2024-10-07T15:07:42.789546
yHeRdgPK,283,iGWdfCox,19,It was okay.,2024-10-07T15:07:42.789546
3RAaPaTA,282,BKAyUY2O,14,I didn't like it.,2024-10-07T15:07:42.789546
BVil1NM8,11,gxHbQ3m3,15,It was okay.,2024-10-07T15:07:42.789546
xEsWV9By,279,zw5J1VA7,4,I didn't like it.,2024-10-07T15:07:42.789546
gDKP9045,256,3HkOfkJ6,12,It was okay.,2024-10-07T15:07:42.789546
7DaPMOCb,177,Lx9Np9lq,15,I didn't like it.,2024-10-07T15:07:42.789546
OsWJujei,23,mz6NyJvW,6,It was okay.,2024-10-07T15:07:42.789546
0ToDTrzp,104,GGFaBrFv,2,It was okay.,2024-10-07T15:07:42.789546
ZWqRxscR,294,78gfJNIQ,16,I didn't like it.,2024-10-07T15:07:42.789546
GeU6tBEH,111,imBY4p68,15,It was okay.,2024-10-07T15:07:42.789546
ARyzwvnW,62,e2ZI0v65,10,I didn't like it.,2024-10-07T15:07:42.789546
kGwf0nlx,50,WuAVYPPX,4,I loved this course!,2024-10-07T15:07:42.789546
9mLpB3Pi,80,Jbpw5TE7,16,I didn't like it.,2024-10-07T15:07:42.790547
dR22yapT,264,8wOnhbGO,16,I didn't like it.,2024-10-07T15:07:42.790547
B6Ox6kcR,190,ilwcZdm5,16,It was okay.,2024-10-07T15:07:42.790547
nVIMbEdE,80,knq0ckdB,3,I loved this course!,2024-10-07T15:07:42.790547
DynNZs9v,69,lOFUmr7A,15,I didn't like it.,2024-10-07T15:07:42.790547
pD75MJTO,134,wHtlqRNk,10,I didn't like it.,2024-10-07T15:07:42.790547
WPamR0YP,285,qyXkmlEA,13,It was okay.,2024-10-07T15:07:42.790547
nvjVQwaV,71,QoIqYLOV,11,I loved this course!,2024-10-07T15:07:42.790547
Kz99MNDK,142,3CURPmEE,19,I didn't like it.,2024-10-07T15:07:42.790547
1B19Yaz5,219,1hXpJKDr,6,I loved this course!,2024-10-07T15:07:42.790547
xMGTsLJt,24,9m16tEdo,10,I didn't like it.,2024-10-07T15:07:42.790547
tgnUqpNM,21,9QoVthmp,2,It was okay.,2024-10-07T15:07:42.790547
5Opp8Auw,133,QrpFRRTA,1,It was okay.,2024-10-07T15:07:42.790547
rPoaRDv7,89,spzeCSy4,16,I loved this course!,2024-10-07T15:07:42.790547
w3DCptST,19,gGpXyzSw,19,It was okay.,2024-10-07T15:07:42.790547
aVgKdsJE,180,kfEtTFxV,3,It was okay.,2024-10-07T15:07:42.790547
mMuUXUBD,94,qaT79Zb6,7,I loved this course!,2024-10-07T15:07:42.790547
11gRg1vk,242,i0swezox,6,I loved this course!,2024-10-07T15:07:42.790547
Oqp8dbjF,204,8npmJJ0h,20,I loved this course!,2024-10-07T15:07:42.790547
EeCHztSa,189,o2AOL8fC,15,I didn't like it.,2024-10-07T15:07:42.791544
9RO622wg,83,7o7NayVG,19,I didn't like it.,2024-10-07T15:07:42.791544
XNl2eHBS,105,RKmIi9xi,14,It was okay.,2024-10-07T15:07:42.791544
lblcRKbT,132,vGosqs1l,15,It was okay.,2024-10-07T15:07:42.791544
DVgMrmGw,229,tdGzYskH,5,I didn't like it.,2024-10-07T15:07:42.791544
WH5Oa6gU,48,MigXXZHl,12,It was okay.,2024-10-07T15:07:42.791544
5RlqEVgE,98,LayK4OzI,13,It was okay.,2024-10-07T15:07:42.791544
UfqGLsbf,246,ixzc1oah,7,I didn't like it.,2024-10-07T15:07:42.791544
sUbTuA1j,93,t3iQxIWC,14,I loved this course!,2024-10-07T15:07:42.791544
Pu4z0NWt,225,pO7pYaLS,3,It was okay.,2024-10-07T15:07:42.791544
xmz8KYkQ,87,fpHT494t,6,I didn't like it.,2024-10-07T15:07:42.791544
H5TfDJrb,235,A77VHuZM,1,It was okay.,2024-10-07T15:07:42.791544
u8Lmup8G,148,c5nXlrhQ,8,I didn't like it.,2024-10-07T15:07:42.791544
fPiTI2iW,258,yp7nxAZS,16,I didn't like it.,2024-10-07T15:07:42.791544
6R7VR2xu,290,lw5QFUY7,20,It was okay.,2024-10-07T15:07:42.792545
fkzWEh19,183,N6GaCIAz,20,I didn't like it.,2024-10-07T15:07:42.792545
PGwO4Gk3,62,A97JIoI2,9,It was okay.,2024-10-07T15:07:42.792545
8fk5aHQz,279,zFvYXSuX,16,I loved this course!,2024-10-07T15:07:42.792545
iV4d6k7z,253,6BQhmxTl,8,I didn't like it.,2024-10-07T15:07:42.792545
G3pJQ2K1,49,ApAj3rVv,4,I didn't like it.,2024-10-07T15:07:42.792545
nOfSuXIv,280,PPx7BvQU,18,I loved this course!,2024-10-07T15:07:42.792545
NN05w1SU,67,OhX5idti,9,It was okay.,2024-10-07T15:07:42.792545
d7U55bgF,214,FDXseCBg,1,I didn't like it.,2024-10-07T15:07:42.792545
muQkx5CS,235,mSGlG3LO,18,It was okay.,2024-10-07T15:07:42.792545
OdJhqdVZ,179,9iTL7AcU,5,I didn't like it.,2024-10-07T15:07:42.792545
gJDEB7UE,110,tyu8Ft5W,14,I loved this course!,2024-10-07T15:07:42.792545
EkTv9dWj,137,1I2d0iuZ,8,It was okay.,2024-10-07T15:07:42.792545
S4PtmNwL,97,vteqmGKi,19,It was okay.,2024-10-07T15:07:42.792545
yQICRWv1,13,ubZ5S8q0,3,It was okay.,2024-10-07T15:07:42.793545
PYFzvI9v,75,N7VrJVNB,17,I didn't like it.,2024-10-07T15:07:42.793545
rRX0va03,129,BKivNiEn,13,It was okay.,2024-10-07T15:07:42.793545
PwYrRx6i,59,ok7efDxq,16,I didn't like it.,2024-10-07T15:07:42.793545
Gsw8Swvx,254,tX31rK2U,11,I loved this course!,2024-10-07T15:07:42.793545
YOEHVIYi,109,YJIK2CIe,1,I loved this course!,2024-10-07T15:07:42.793545
IFmpUnpJ,84,80Sa3ulU,17,I loved this course!,2024-10-07T15:07:42.793545
fUrupGdj,272,mgHPUOBt,17,It was okay.,2024-10-07T15:07:42.793545
olsvEhgQ,20,fCleaWfl,12,I loved this course!,2024-10-07T15:07:42.793545
OYtJ1Lk6,4,dczgqYMG,17,I didn't like it.,2024-10-07T15:07:42.793545
dlve6F32,101,WU4sV5f6,16,I didn't like it.,2024-10-07T15:07:42.793545
PlhsFCXh,255,tptAQf22,18,It was okay.,2024-10-07T15:07:42.793545
OnrlUCSl,245,hqwl2Kmt,17,It was okay.,2024-10-07T15:07:42.793545
yDYEdgov,93,5l8mk1nU,5,It was okay.,2024-10-07T15:07:42.793545
2dn7lQ2B,74,3gD8oRWa,10,It was okay.,2024-10-07T15:07:42.793545
H2X9BcEV,35,nkMgqH8X,14,I loved this course!,2024-10-07T15:07:42.793545
EEeQI53X,286,THkbEVy4,18,It was okay.,2024-10-07T15:07:42.793545
qLTEnnER,286,77ee7ynf,3,It was okay.,2024-10-07T15:07:42.793545
ssXurtga,191,B4ghTNA8,5,I loved this course!,2024-10-07T15:07:42.794544
przcO6Q4,298,QyRPQ5yO,7,I didn't like it.,2024-10-07T15:07:42.794544
cQIzPw6W,27,saejfBjs,7,I loved this course!,2024-10-07T15:07:42.794544
Cfe3eKV4,294,pApBWRp4,6,I didn't like it.,2024-10-07T15:07:42.794544
H83PKuur,198,qwRC04w1,8,It was okay.,2024-10-07T15:07:42.794544
XQ9wfZWH,257,kSG4mULR,10,I didn't like it.,2024-10-07T15:07:42.794544
VT9mABRP,97,Skn9wzJL,10,I didn't like it.,2024-10-07T15:07:42.794544
Ujl8BlGj,249,wPaAgeSJ,9,It was okay.,2024-10-07T15:07:42.794544
f9Dxbx8a,62,BI3gZBrW,13,I loved this course!,2024-10-07T15:07:42.794544
ZD4HKJ9e,200,UIX70qln,10,It was okay.,2024-10-07T15:07:42.794544
9h2d68Hz,122,R0xoHQd3,8,It was okay.,2024-10-07T15:07:42.794544
jS5mFhrA,112,z1yvDApJ,16,It was okay.,2024-10-07T15:07:42.794544
IEfC42e9,213,lnD436hC,19,It was okay.,2024-10-07T15:07:42.794544
nkHnlQlz,127,WF6iiUS8,3,It was okay.,2024-10-07T15:07:42.794544
SIguLlxA,18,iMIYfaNi,3,It was okay.,2024-10-07T15:07:42.794544
no4VeDHN,289,2zPsuUfV,18,It was okay.,2024-10-07T15:07:42.794544
gyrunjeJ,63,knX7hdrU,2,I loved this course!,2024-10-07T15:07:42.795545
kWOoO2Ip,86,2MNm55ed,15,I loved this course!,2024-10-07T15:07:42.795545
IQP0rRoj,278,jMckPjj0,4,I didn't like it.,2024-10-07T15:07:42.795545
szoFFXkz,139,Hdj9TakA,15,I didn't like it.,2024-10-07T15:07:42.795545
xkZqjpKA,18,VFmUsd1P,4,I loved this course!,2024-10-07T15:07:42.795545
rHo4CB73,229,gFW3igmY,15,I loved this course!,2024-10-07T15:07:42.795545
cT4wizr9,226,4vhDpxL2,15,It was okay.,2024-10-07T15:07:42.795545
l84ma4CN,52,e5wTn4Do,8,I didn't like it.,2024-10-07T15:07:42.795545
3nF5oWLH,94,NVDPKJK8,11,It was okay.,2024-10-07T15:07:42.795545
7XkjfhSE,1,HCaerM1i,18,I loved this course!,2024-10-07T15:07:42.795545
881xw1yJ,116,0fSm58u0,5,I loved this course!,2024-10-07T15:07:42.795545
YehbQRmP,46,tv2dOi9D,3,It was okay.,2024-10-07T15:07:42.795545
5h0B0GC8,281,UKPR1rky,1,I loved this course!,2024-10-07T15:07:42.795545
00koHWGB,46,kyMnQ44k,5,It was okay.,2024-10-07T15:07:42.795545
jtAozOZu,283,4TWpI6Qs,20,I loved this course!,2024-10-07T15:07:42.795545
VBuNq7Su,37,O2lS562F,6,I didn't like it.,2024-10-07T15:07:42.795545
ENdGrPBM,17,N8v9ECKR,4,It was okay.,2024-10-07T15:07:42.796545
Zhh8HqLi,34,MC0pS3v3,7,It was okay.,2024-10-07T15:07:42.796545
F6MHCERD,294,Rkuk7Kuv,7,I didn't like it.,2024-10-07T15:07:42.796545
3BfOjS2D,71,GkmlB7Zo,7,I loved this course!,2024-10-07T15:07:42.796545
61Dr92Da,164,rcduCxjK,15,I loved this course!,2024-10-07T15:07:42.796545
oSYGOzXK,259,Bn6xXlBn,10,It was okay.,2024-10-07T15:07:42.796545
tD2rYurk,36,F66Zum0W,6,It was okay.,2024-10-07T15:07:42.796545
LNv2XIF9,224,FZenUzuW,18,I didn't like it.,2024-10-07T15:07:42.796545
G8t1VkE6,36,O5TQcyzu,1,I didn't like it.,2024-10-07T15:07:42.796545
Wa1Ixffr,8,Np3n0Wkk,8,I loved this course!,2024-10-07T15:07:42.796545
QP5R6Zmv,215,P0HSTnhA,19,It was okay.,2024-10-07T15:07:42.796545
WGIQ2hyn,2,N9NHvX4t,10,I didn't like it.,2024-10-07T15:07:42.796545
kP4wxBsq,72,WsyurNSI,5,It was okay.,2024-10-07T15:07:42.796545
vCiBI7Rv,16,UkNch27g,9,It was okay.,2024-10-07T15:07:42.796545
KYxSJKRL,3,FSpn5FNg,3,I didn't like it.,2024-10-07T15:07:42.796545
ctJpjdiu,91,BbNFPcFb,16,I loved this course!,2024-10-07T15:07:42.797551
osQWjGKT,219,DaMegl98,7,It was okay.,2024-10-07T15:07:42.797551
agnWW5BZ,194,bpe01moi,16,I didn't like it.,2024-10-07T15:07:42.797551
KGsbDTD9,78,nGlBxwee,10,It was okay.,2024-10-07T15:07:42.797551
Tm8CfCNY,231,c0IugHNk,13,I loved this course!,2024-10-07T15:07:42.797551
D4GOIB9K,206,BiZCBKg1,14,I didn't like it.,2024-10-07T15:07:42.797551
K3KULlW1,159,xFh1QQ4Y,7,It was okay.,2024-10-07T15:07:42.797551
0IGFbqd4,105,wLwLROPm,9,I loved this course!,2024-10-07T15:07:42.797551
nfG1DaEa,160,CQuOcHem,16,I loved this course!,2024-10-07T15:07:42.797551
4oUzaiiA,110,8CsiyqoF,18,It was okay.,2024-10-07T15:07:42.797551
OA7onCUm,37,ZnuhAEvE,4,It was okay.,2024-10-07T15:07:42.797551
qKdUw5sU,19,mdOksCX9,18,I loved this course!,2024-10-07T15:07:42.797551
LjPii2O1,130,4QhmBd2I,10,I loved this course!,2024-10-07T15:07:42.797551
Cwg4KSwB,11,WVMjnhKK,20,It was okay.,2024-10-07T15:07:42.797551
OqDaNoWu,107,fDve3WtA,9,I didn't like it.,2024-10-07T15:07:42.797551
mTw2y06x,114,jdKXWd3s,16,I loved this course!,2024-10-07T15:07:42.797551
Jx4r3Vjg,7,9ShVAQ1K,14,It was okay.,2024-10-07T15:07:42.797551
OS7wLwW6,91,wuFgl2WP,10,I loved this course!,2024-10-07T15:07:42.797551
YZ3cwxbf,105,JxyXH2Eg,5,I didn't like it.,2024-10-07T15:07:42.798545
jH3uUM52,203,agiYFyq4,19,It was okay.,2024-10-07T15:07:42.798545
EzD7p8BS,87,LDMrV5uN,5,It was okay.,2024-10-07T15:07:42.798545
SuXZEHM6,244,BkrrKkhA,8,I loved this course!,2024-10-07T15:07:42.798545
NgjUtu6Q,217,ymghMkl2,20,It was okay.,2024-10-07T15:07:42.798545
ZjIXifet,44,6msnrQCH,19,It was okay.,2024-10-07T15:07:42.798545
ESyS1EfI,8,ACsem7JG,7,I didn't like it.,2024-10-07T15:07:42.798545
Sx1jJjPw,218,62gwN1s2,15,I loved this course!,2024-10-07T15:07:42.798545
oUkXVCwq,106,BOcx4vBL,19,It was okay.,2024-10-07T15:07:42.798545
ghOji6n9,21,lDB0JWlS,13,I loved this course!,2024-10-07T15:07:42.798545
4UjM399g,243,iWRpAR8k,14,I didn't like it.,2024-10-07T15:07:42.798545
Vf5rTaLT,294,Z411gtdT,8,I didn't like it.,2024-10-07T15:07:42.798545
8npRCptK,61,6CHe7eCe,2,I loved this course!,2024-10-07T15:07:42.798545
VgqfAoL9,249,f9M5NWne,20,I loved this course!,2024-10-07T15:07:42.798545
LoMG2RbU,117,TotEZgnK,9,I didn't like it.,2024-10-07T15:07:42.798545
RIXlpGhq,214,TEcjl3sv,14,It was okay.,2024-10-07T15:07:42.799545
2afR8WX4,259,NHNB5Ebc,13,It was okay.,2024-10-07T15:07:42.799545
A4Q2gLp6,42,wPGgwhHz,6,It was okay.,2024-10-07T15:07:42.799545
x53z3RCI,64,DeCSMQtu,7,I didn't like it.,2024-10-07T15:07:42.799545
JkgXJBZG,264,NdCCjehc,11,I loved this course!,2024-10-07T15:07:42.799545
YiOIBxmj,51,UjFiYSec,18,I didn't like it.,2024-10-07T15:07:42.799545
9nvVFmfg,98,RCZN0Yfo,10,It was okay.,2024-10-07T15:07:42.799545
yjHwsdXQ,37,dtB55ho3,14,It was okay.,2024-10-07T15:07:42.799545
jmKDO8AZ,44,XjqrlQeo,1,It was okay.,2024-10-07T15:07:42.799545
nBCow9m9,76,luUtpgGb,15,I didn't like it.,2024-10-07T15:07:42.799545
Ag11TtbL,250,HrGf6uWP,17,I loved this course!,2024-10-07T15:07:42.799545
LFrf0UBo,292,uMGp351N,13,I didn't like it.,2024-10-07T15:07:42.799545
IPsokmTR,79,L7JZbl0N,5,It was okay.,2024-10-07T15:07:42.799545
0IY6zW83,277,5L1VHNsW,3,It was okay.,2024-10-07T15:07:42.799545
kDPWzPqo,189,u2Yh9fyj,4,It was okay.,2024-10-07T15:07:42.799545
RcEmwuKK,102,CY8sd0bf,12,I didn't like it.,2024-10-07T15:07:42.799545
0R4GH5X6,33,p9oB7Jky,10,I loved this course!,2024-10-07T15:07:42.800545
CuSRYzSm,75,LHiOL50W,18,It was okay.,2024-10-07T15:07:42.800545
N0tMKaM1,110,6PtUQS3e,2,It was okay.,2024-10-07T15:07:42.800545
ywCshSqf,138,9OgVw9V9,17,I loved this course!,2024-10-07T15:07:42.800545
BnJ6WIWc,144,826Xb3Oz,6,I loved this course!,2024-10-07T15:07:42.800545
q8hOsmft,166,tpqBzEiL,4,I loved this course!,2024-10-07T15:07:42.800545
kAYngt5P,108,nUIeXesG,1,It was okay.,2024-10-07T15:07:42.800545
ixmZUol1,79,NgvlVYDL,15,I didn't like it.,2024-10-07T15:07:42.800545
vk2XH0x2,156,1aaZw2uu,17,It was okay.,2024-10-07T15:07:42.801515
7izc4Sgb,91,ZGraA3SL,5,I didn't like it.,2024-10-07T15:07:42.801515
MFOXHJzD,130,W7T7ZzS1,3,I loved this course!,2024-10-07T15:07:42.801515
OU4XGoWF,77,vf44cSgy,8,It was okay.,2024-10-07T15:07:42.801515
GH3dFw6H,175,zx9LN9Xd,13,I loved this course!,2024-10-07T15:07:42.801515
4UJZYo9A,143,5dJye2jo,4,It was okay.,2024-10-07T15:07:42.801515
0JxfUGr2,73,cNQI7cpo,7,It was okay.,2024-10-07T15:07:42.801515
6AweC3TY,180,Bf6ek3b1,4,I didn't like it.,2024-10-07T15:07:42.801515
ICMijgYp,210,RXJfUqn7,7,I loved this course!,2024-10-07T15:07:42.801515
04LxqLHc,299,tNpRavew,8,It was okay.,2024-10-07T15:07:42.801515
BLRmbmqv,132,QolCnHSC,7,I didn't like it.,2024-10-07T15:07:42.801515
fixXhWNN,195,wBi2vifH,14,I didn't like it.,2024-10-07T15:07:42.801515
CkA6FQOw,68,jQYhhL6D,11,It was okay.,2024-10-07T15:07:42.801515
QTYuC082,174,V2gGtWnN,10,I didn't like it.,2024-10-07T15:07:42.801515
JEr6IzTY,280,J1jjEV2W,14,It was okay.,2024-10-07T15:07:42.802548
wgBd611p,299,EDfUNV36,13,I didn't like it.,2024-10-07T15:07:42.802548
efPVWaIK,291,8ZgLSHvr,16,I didn't like it.,2024-10-07T15:07:42.802548
5z6o6z38,111,PbVMVqWM,6,I loved this course!,2024-10-07T15:07:42.802548
vtFXtirQ,67,rhV5O9Oy,7,I didn't like it.,2024-10-07T15:07:42.802548
VAfD0fVR,163,1SibVMLs,6,It was okay.,2024-10-07T15:07:42.802548
bp5G7CXG,181,8f0rrsAy,17,It was okay.,2024-10-07T15:07:42.802548
phdss8nX,159,DKHrSl7f,13,It was okay.,2024-10-07T15:07:42.802548
7WZIntTa,261,5SjTuzT4,15,I loved this course!,2024-10-07T15:07:42.802548
c1oGEEgQ,293,VIeCdGoS,1,I didn't like it.,2024-10-07T15:07:42.802548
MexuKI1f,169,z0La1Eca,19,I didn't like it.,2024-10-07T15:07:42.802548
toxg0A8b,213,guB6Pj5d,11,It was okay.,2024-10-07T15:07:42.802548
EbfKKJB9,20,RJEnuQSh,7,I loved this course!,2024-10-07T15:07:42.802548
fwdL7New,298,X2qMqxL1,3,It was okay.,2024-10-07T15:07:42.802548
yE6zQJgy,243,40390g0z,2,I didn't like it.,2024-10-07T15:07:42.802548
x8dpQpnk,66,3cask4AQ,1,I loved this course!,2024-10-07T15:07:42.802548
AH2nW3Qh,279,DAYgiHYZ,19,I loved this course!,2024-10-07T15:07:42.803545
sFevSU5L,103,k4LK24Dy,14,I didn't like it.,2024-10-07T15:07:42.803545
YYCwycbP,147,Duv4Z7Pj,3,It was okay.,2024-10-07T15:07:42.803545
f122KVwm,165,09s3freu,15,I loved this course!,2024-10-07T15:07:42.803545
Qbn5XycB,118,l0LFhoqO,13,I loved this course!,2024-10-07T15:07:42.803545
VAuqU94O,182,AiqLFbDB,13,I didn't like it.,2024-10-07T15:07:42.803545
mfoB4ZUV,269,WWszJk7c,8,I loved this course!,2024-10-07T15:07:42.803545
B6uuLtYo,99,V7hX9JdL,16,I loved this course!,2024-10-07T15:07:42.803545
dnsHXKMU,88,rvqnrW6M,7,I didn't like it.,2024-10-07T15:07:42.803545
7VQ0IFrX,289,5BQq8UVY,13,I didn't like it.,2024-10-07T15:07:42.803545
dMf3UMVr,60,xb9oHasI,11,I didn't like it.,2024-10-07T15:07:42.803545
xgVnfVdu,213,ZX6Ez4Kd,18,It was okay.,2024-10-07T15:07:42.803545
j6vrWoFr,237,99l5rc52,10,It was okay.,2024-10-07T15:07:42.803545
GFTYDKJM,36,Ke4TpUoa,11,I loved this course!,2024-10-07T15:07:42.803545
PnIVQJks,299,z7hL3HHb,4,It was okay.,2024-10-07T15:07:42.803545
CPaZa3Im,220,dRYNu3xn,9,I didn't like it.,2024-10-07T15:07:42.803545
hljdfrqI,53,KI7pcahC,1,I didn't like it.,2024-10-07T15:07:42.804514
dcF6UUuh,232,pwoK3qEV,4,I didn't like it.,2024-10-07T15:07:42.804514
XfWBUj2k,242,UyNvFFNK,16,I didn't like it.,2024-10-07T15:07:42.804514
qAtFqbsh,149,6kD9Je8n,1,It was okay.,2024-10-07T15:07:42.804514
r17WQO5K,220,3WLwPjkg,14,I loved this course!,2024-10-07T15:07:42.804514
zsHESkUH,203,W45MHWEJ,13,It was okay.,2024-10-07T15:07:42.804514
R4Z0qxEx,52,dTWvjuLM,2,I loved this course!,2024-10-07T15:07:42.804514
vNUHdv9T,56,zoZftAF5,8,It was okay.,2024-10-07T15:07:42.804514
c95GoryZ,229,t1qZOLG4,19,I didn't like it.,2024-10-07T15:07:42.804514
LmfrV8On,111,if69B315,8,I didn't like it.,2024-10-07T15:07:42.804514
TQtuuGLf,58,bMhXprQY,12,I didn't like it.,2024-10-07T15:07:42.804514
rMFyonSz,209,ajt3nuC6,8,I loved this course!,2024-10-07T15:07:42.804514
xG5f45DZ,209,yPHSMJrY,2,It was okay.,2024-10-07T15:07:42.804514
Wl9OX9X0,122,fqgeYXUj,3,I loved this course!,2024-10-07T15:07:42.804514
XPhBIrSu,62,zkfC2gHr,6,It was okay.,2024-10-07T15:07:42.804514
IRIToVOm,248,5EVky1jQ,14,I loved this course!,2024-10-07T15:07:42.804514
rntPRnNu,298,sRM10Nmi,15,It was okay.,2024-10-07T15:07:42.805514
zyPWM6iL,63,R4cSxX72,15,I loved this course!,2024-10-07T15:07:42.805514
vAxgV9nP,52,5eIKEBeG,15,I didn't like it.,2024-10-07T15:07:42.805514
D6YkHR5s,120,FG0z0tAS,15,It was okay.,2024-10-07T15:07:42.805514
K7zZUMBY,285,Xs6k2Bhv,18,It was okay.,2024-10-07T15:07:42.805514
G8fAeZyz,289,VHrPWuna,8,I loved this course!,2024-10-07T15:07:42.805514
IBHGEHnc,154,jEZ3QvBV,19,I loved this course!,2024-10-07T15:07:42.805514
h2ORmzzC,10,MfHiP4b3,6,It was okay.,2024-10-07T15:07:42.805514
AQJRaReE,101,fLOpy9fV,4,I loved this course!,2024-10-07T15:07:42.805514
fl37frRM,265,uw0P6KKk,17,It was okay.,2024-10-07T15:07:42.805514
zP7o6ACV,188,UrlHbpqQ,2,I loved this course!,2024-10-07T15:07:42.805514
cIHTYwAS,49,5SrcmMoy,7,I loved this course!,2024-10-07T15:07:42.805514
pNeUsb4A,27,xevvvA2W,4,I loved this course!,2024-10-07T15:07:42.805514
7As82EGm,53,uA12Uz96,7,I didn't like it.,2024-10-07T15:07:42.805514
DIKOpk5H,191,NjHMdyBN,14,It was okay.,2024-10-07T15:07:42.805514
s7bvgT2Y,141,t72zTDcf,4,I loved this course!,2024-10-07T15:07:42.805514
O3OacvhC,194,F3NnAyWM,13,I loved this course!,2024-10-07T15:07:42.805514
cSVwayM8,49,RNIWiNTd,15,It was okay.,2024-10-07T15:07:42.806514
IfMkmRrd,11,HJrT230J,3,I loved this course!,2024-10-07T15:07:42.806514
jyPEUPz8,273,eXl5k7V7,11,I didn't like it.,2024-10-07T15:07:42.806514
89p51Poe,4,fhcciRDu,13,I loved this course!,2024-10-07T15:07:42.806514
M0Wuvlei,213,SANPFCzN,10,I didn't like it.,2024-10-07T15:07:42.806514
PCLEYzhr,274,NPsCqgZN,16,I didn't like it.,2024-10-07T15:07:42.806514
KwBRZQxk,126,XuyttHWk,4,I loved this course!,2024-10-07T15:07:42.806514
lA97C8mo,297,6dHIJFny,3,I loved this course!,2024-10-07T15:07:42.806514
L5ao84hJ,187,kL0JstYh,6,I didn't like it.,2024-10-07T15:07:42.806514
FWrZeaNz,254,FOVOnzsU,19,It was okay.,2024-10-07T15:07:42.806514
SDBckMrz,100,gNNCZ9yp,6,It was okay.,2024-10-07T15:07:42.806514
HT3OgAFi,71,TJDhePLL,5,I didn't like it.,2024-10-07T15:07:42.806514
O8MUgWuF,148,Y5Al3huZ,12,I didn't like it.,2024-10-07T15:07:42.806514
eMvkg7QX,215,eCO4kB2e,9,It was okay.,2024-10-07T15:07:42.806514
wqYjrKV7,180,OsOthyXQ,9,It was okay.,2024-10-07T15:07:42.806514
pXHGfRlP,50,16WgRQAq,18,It was okay.,2024-10-07T15:07:42.807514
HnxJLs5e,97,64G2EBkG,4,I didn't like it.,2024-10-07T15:07:42.807514
zAAmGyYP,298,TmhZt6N6,10,I loved this course!,2024-10-07T15:07:42.807514
AbFCdiSQ,276,xI9J7S2F,4,I didn't like it.,2024-10-07T15:07:42.807514
lQXNcPqB,273,inpPo0S2,3,I didn't like it.,2024-10-07T15:07:42.807514
Gac96cYj,279,A9smtgQX,9,I didn't like it.,2024-10-07T15:07:42.807514
OnV2RtAg,138,RC6nF9zS,1,I loved this course!,2024-10-07T15:07:42.807514
03HjCp06,269,2a2vz8zu,6,I didn't like it.,2024-10-07T15:07:42.807514
