enrollmentId,userId,courseId,enrolledAt,progress,completed,totalCount,completedCount,isQuizTaken,isParticipated,isFeedback
6NaKrT7F,186,10,2024-10-07T15:07:42.860033,98,False,18,7,False,True,False
YRqt760s,87,14,2024-10-07T15:07:42.860033,38,False,6,3,True,True,True
xKQZvSvQ,55,11,2024-10-07T15:07:42.860033,37,False,19,8,False,False,True
cqp6aITB,259,16,2024-10-07T15:07:42.860033,67,False,13,11,False,False,True
41zehw2t,119,7,2024-10-07T15:07:42.860033,38,False,20,16,False,True,False
meazjWLx,299,16,2024-10-07T15:07:42.860033,89,False,14,3,False,False,True
nGW4KVQ1,205,17,2024-10-07T15:07:42.860033,39,False,20,17,True,True,False
5IbClIYv,145,14,2024-10-07T15:07:42.860033,68,False,8,1,False,True,True
VvgqfIdy,53,14,2024-10-07T15:07:42.860033,54,False,20,2,False,True,False
sFxpl2p1,171,5,2024-10-07T15:07:42.860033,33,False,11,1,True,False,False
RznHERTs,160,13,2024-10-07T15:07:42.861033,92,False,12,6,True,False,True
zBQ09v5m,156,15,2024-10-07T15:07:42.861033,56,False,7,6,False,True,False
DhoFMHfq,60,17,2024-10-07T15:07:42.861033,69,False,15,13,True,False,True
7oNrBQNm,283,14,2024-10-07T15:07:42.861033,17,False,16,11,True,True,True
lSuYimgu,62,15,2024-10-07T15:07:42.861033,53,False,5,1,True,True,False
RJLXFMfy,286,2,2024-10-07T15:07:42.861033,98,False,16,11,False,False,True
NuXEr1el,165,7,2024-10-07T15:07:42.861033,92,False,8,5,False,False,True
6lmoBAm4,5,13,2024-10-07T15:07:42.861033,49,False,14,10,False,False,False
dCea7mV9,34,19,2024-10-07T15:07:42.861033,81,False,9,5,True,False,True
luqU6XVb,80,14,2024-10-07T15:07:42.861033,93,False,12,10,True,False,True
P8TLgAP9,141,2,2024-10-07T15:07:42.861033,21,False,10,0,False,True,True
0bzSHYvo,198,18,2024-10-07T15:07:42.861033,66,False,6,0,True,False,True
ikDxIMGE,43,9,2024-10-07T15:07:42.861033,91,False,17,9,True,False,False
Z9x1VWlB,181,15,2024-10-07T15:07:42.861033,5,False,7,6,False,False,True
Qlj3xo91,132,3,2024-10-07T15:07:42.861033,8,False,14,11,True,True,False
uOepvBmT,25,14,2024-10-07T15:07:42.861033,61,False,18,4,False,False,False
CTuqlg0r,176,3,2024-10-07T15:07:42.861033,70,False,12,0,True,True,True
pUlujjxH,74,3,2024-10-07T15:07:42.861033,70,False,5,0,False,False,True
h23wm4br,187,12,2024-10-07T15:07:42.861033,44,False,16,7,False,False,False
TJ98c0LN,238,8,2024-10-07T15:07:42.861033,88,False,6,1,True,True,False
M6VfknST,106,20,2024-10-07T15:07:42.861033,14,False,6,1,True,True,False
0y6ZDlRA,55,2,2024-10-07T15:07:42.861033,96,False,15,1,False,True,True
RaSQhonB,4,15,2024-10-07T15:07:42.861033,39,False,16,15,False,False,True
j65fGapj,141,16,2024-10-07T15:07:42.862033,28,False,7,4,False,True,True
G3XLNsuB,270,6,2024-10-07T15:07:42.862033,6,False,12,1,True,True,False
TI4eCnOy,37,3,2024-10-07T15:07:42.862033,50,False,13,10,False,True,True
HsAOsnaB,36,7,2024-10-07T15:07:42.862033,93,False,9,2,True,False,False
xlKeAz3f,1,2,2024-10-07T15:07:42.862033,20,False,13,12,True,True,False
Yq44RySb,262,16,2024-10-07T15:07:42.862033,68,False,5,4,False,True,True
slDT7CqQ,108,18,2024-10-07T15:07:42.862033,27,False,13,0,True,True,True
yyzEIVFh,106,10,2024-10-07T15:07:42.862033,31,False,19,2,False,True,True
l4wvRxzl,123,3,2024-10-07T15:07:42.862033,0,False,19,11,True,False,True
g5kWE3Ni,248,3,2024-10-07T15:07:42.862033,21,False,9,5,False,False,True
8XYZNQWd,273,13,2024-10-07T15:07:42.862033,84,False,8,7,False,False,True
OB1s5Ew8,173,16,2024-10-07T15:07:42.862033,76,False,12,10,False,True,False
d8Vlt9xE,152,9,2024-10-07T15:07:42.862033,56,False,8,5,True,True,False
InhDAK81,113,15,2024-10-07T15:07:42.862033,28,False,17,12,False,True,True
OztQnzCp,201,15,2024-10-07T15:07:42.862033,60,False,12,4,False,True,True
MQQVW8Bf,246,15,2024-10-07T15:07:42.862033,69,False,9,0,False,True,True
WLhhA5D0,36,13,2024-10-07T15:07:42.862033,76,False,10,3,True,False,False
lHj0KOth,63,19,2024-10-07T15:07:42.862033,21,False,11,3,False,True,True
UjKrC946,189,10,2024-10-07T15:07:42.862033,93,False,20,9,True,True,False
TXEx2W9r,227,13,2024-10-07T15:07:42.862033,55,False,20,14,True,False,True
DsUfM62z,300,17,2024-10-07T15:07:42.862033,48,False,19,15,False,True,False
QQJVbbeb,191,17,2024-10-07T15:07:42.862033,17,False,13,0,True,False,False
aicllsql,160,14,2024-10-07T15:07:42.862033,43,False,15,10,False,False,True
wsEApJYF,139,2,2024-10-07T15:07:42.862033,6,False,16,3,False,True,True
ItcouGkV,167,9,2024-10-07T15:07:42.863034,2,False,12,3,True,True,True
Rjpg14sU,243,18,2024-10-07T15:07:42.863034,74,False,11,7,False,True,True
8pN09y7Z,236,17,2024-10-07T15:07:42.863034,62,False,18,15,True,True,False
Dv0vw1v3,231,15,2024-10-07T15:07:42.863034,79,False,11,4,True,True,True
bEnTijV6,76,17,2024-10-07T15:07:42.863034,48,False,5,2,False,True,True
uQWoAbbe,172,14,2024-10-07T15:07:42.863034,99,False,19,1,True,False,True
9lnFvnvi,34,16,2024-10-07T15:07:42.863034,93,False,13,2,False,True,False
b7O4IwC3,179,1,2024-10-07T15:07:42.863034,10,False,16,12,True,False,True
iiVTSrFt,49,19,2024-10-07T15:07:42.863034,13,False,13,2,True,True,True
eW3aGb8X,167,2,2024-10-07T15:07:42.863034,99,False,14,2,True,False,True
JLpi7aYY,264,10,2024-10-07T15:07:42.863034,90,False,6,5,True,True,False
mL0CIC7c,292,9,2024-10-07T15:07:42.863034,47,False,18,3,False,True,False
UF0oKzxL,228,17,2024-10-07T15:07:42.863034,23,False,9,5,False,True,False
psU0oHXD,196,18,2024-10-07T15:07:42.863034,16,False,10,9,False,True,False
38yYIsjv,149,15,2024-10-07T15:07:42.863034,47,False,9,7,True,True,False
ZxYUwTIT,235,10,2024-10-07T15:07:42.863034,20,False,15,9,False,True,False
WYrb4uLV,22,18,2024-10-07T15:07:42.863034,73,False,9,2,False,True,True
4En13PJD,234,10,2024-10-07T15:07:42.864033,94,False,16,2,False,True,True
xpz0Aak1,18,15,2024-10-07T15:07:42.864033,37,False,12,9,True,False,True
SnG43cd1,168,11,2024-10-07T15:07:42.864033,78,False,18,8,False,False,False
0uJBRiuT,130,7,2024-10-07T15:07:42.864033,6,False,6,0,True,True,True
SpNi7mQ1,223,13,2024-10-07T15:07:42.864033,68,False,15,10,True,False,True
x81sGLSO,145,11,2024-10-07T15:07:42.864033,88,False,6,1,True,False,True
5VyGD5b4,45,18,2024-10-07T15:07:42.864033,11,False,7,1,False,False,False
d8wz1DRt,197,14,2024-10-07T15:07:42.864033,47,False,14,8,False,True,False
f03lhBxm,7,20,2024-10-07T15:07:42.864033,12,False,5,0,False,False,True
tv0zQPFD,270,2,2024-10-07T15:07:42.864033,69,False,14,2,True,True,False
vGztcGHK,14,19,2024-10-07T15:07:42.864033,8,False,6,1,True,False,False
v4rUHvLu,11,16,2024-10-07T15:07:42.864033,27,False,10,1,False,False,True
487zbuwr,243,3,2024-10-07T15:07:42.864033,94,False,7,3,False,False,True
7sfRGTcf,86,17,2024-10-07T15:07:42.864033,34,False,13,5,True,False,False
1EelmC1a,73,13,2024-10-07T15:07:42.864033,96,False,12,2,False,True,True
IqspnAkT,46,9,2024-10-07T15:07:42.864033,22,False,8,0,False,True,False
12jpr9RY,43,8,2024-10-07T15:07:42.864033,0,False,17,1,True,False,True
v4ZS8lCX,63,17,2024-10-07T15:07:42.864033,48,False,12,3,False,False,True
5VcM8BEM,118,9,2024-10-07T15:07:42.864033,93,False,7,6,True,False,False
XCR6JRfN,155,7,2024-10-07T15:07:42.864033,76,False,17,4,False,True,True
x3l3uMCt,239,9,2024-10-07T15:07:42.864033,48,False,14,6,True,True,False
vfDKM2CF,268,4,2024-10-07T15:07:42.864033,49,False,12,7,False,False,True
SmSPO2Y6,253,2,2024-10-07T15:07:42.864033,57,False,19,13,True,False,True
PGonny1H,158,1,2024-10-07T15:07:42.865033,41,False,7,4,False,False,True
qPBVi78t,15,11,2024-10-07T15:07:42.865033,95,False,12,9,True,True,True
5VWW6Uqk,25,18,2024-10-07T15:07:42.865033,43,False,17,1,False,False,False
IswnLapv,89,18,2024-10-07T15:07:42.865033,73,False,19,0,True,True,False
1wNRxzxP,91,3,2024-10-07T15:07:42.865033,8,False,12,7,True,True,False
Ef3oV9yF,32,18,2024-10-07T15:07:42.865033,54,False,17,12,False,False,True
gD094IAx,296,5,2024-10-07T15:07:42.865033,96,False,11,7,True,False,False
5ZigCGfK,188,9,2024-10-07T15:07:42.865033,10,False,13,4,True,False,True
K4U7qjcH,203,4,2024-10-07T15:07:42.865033,31,False,20,14,True,True,False
xeThubuE,286,13,2024-10-07T15:07:42.865033,30,False,7,4,False,True,False
I1899whm,147,9,2024-10-07T15:07:42.865033,21,False,18,0,False,False,False
ptSJtzrq,71,8,2024-10-07T15:07:42.865033,35,False,13,6,True,True,False
ovjfQsA0,188,11,2024-10-07T15:07:42.865033,56,False,12,7,False,True,False
GKQemuEm,31,14,2024-10-07T15:07:42.865033,99,False,20,13,False,False,True
25qY0B93,279,10,2024-10-07T15:07:42.865033,18,False,14,4,False,False,True
6pkeN4ME,119,6,2024-10-07T15:07:42.865033,36,False,6,3,True,True,True
hahYvjwQ,222,14,2024-10-07T15:07:42.865033,80,False,9,4,False,True,True
qd2UcRPs,300,16,2024-10-07T15:07:42.865033,10,False,17,1,False,True,False
tXDHDMq7,46,4,2024-10-07T15:07:42.865033,27,False,13,10,False,True,False
vOlCHvlg,162,1,2024-10-07T15:07:42.865033,77,False,6,2,True,True,True
WpSTYNw6,200,4,2024-10-07T15:07:42.865033,17,False,16,7,True,True,True
AV5eRo27,179,4,2024-10-07T15:07:42.865033,55,False,17,9,False,True,False
vukvvkqu,136,15,2024-10-07T15:07:42.865033,65,False,17,9,True,False,False
94AsmSL3,218,9,2024-10-07T15:07:42.865033,80,False,12,7,False,True,False
XKxqwUMm,160,5,2024-10-07T15:07:42.865033,64,False,8,6,False,True,False
8t7BkCRG,124,3,2024-10-07T15:07:42.865033,16,False,6,2,False,False,False
L2z4xF6z,21,18,2024-10-07T15:07:42.866033,65,False,11,5,False,False,False
MfJb7SjK,106,4,2024-10-07T15:07:42.866033,67,False,14,6,True,False,True
d7wPvJAY,45,2,2024-10-07T15:07:42.866033,54,False,11,1,True,False,True
HAQhj9KX,186,15,2024-10-07T15:07:42.866033,35,False,7,2,False,True,True
tEKhqKRl,106,5,2024-10-07T15:07:42.866033,45,False,6,0,True,True,True
ya8Zyo6D,280,2,2024-10-07T15:07:42.866033,87,False,11,4,False,False,False
VawD37V1,297,1,2024-10-07T15:07:42.866033,18,False,12,8,True,False,False
k2dqTfZn,272,18,2024-10-07T15:07:42.866033,72,False,15,11,True,False,False
yIdnITtL,11,7,2024-10-07T15:07:42.866033,85,False,20,14,False,False,True
uGpTDGih,258,3,2024-10-07T15:07:42.866033,22,False,5,1,False,False,False
06mi8kCR,45,3,2024-10-07T15:07:42.866033,9,False,10,8,False,True,False
B6FoyDa6,185,9,2024-10-07T15:07:42.866033,90,False,14,3,True,False,False
gLUzl2mQ,182,6,2024-10-07T15:07:42.866033,67,False,20,12,True,True,True
yGlPdJsX,104,14,2024-10-07T15:07:42.866033,39,False,5,2,False,True,True
d8v3nmd0,104,5,2024-10-07T15:07:42.866033,28,False,13,11,True,False,False
1R6I30gM,263,16,2024-10-07T15:07:42.866033,92,False,18,10,False,True,True
N3c6gYRG,265,16,2024-10-07T15:07:42.866033,50,False,19,3,True,True,True
FTp1JHJR,23,20,2024-10-07T15:07:42.866033,75,False,15,13,False,False,False
8s4Ri4Hj,102,3,2024-10-07T15:07:42.866033,11,False,9,8,True,True,False
SERD4lnk,134,6,2024-10-07T15:07:42.866033,42,False,17,2,True,True,False
ZRjvY1Cm,215,17,2024-10-07T15:07:42.866033,59,False,17,3,False,True,True
zxga1Jl6,223,2,2024-10-07T15:07:42.866033,29,False,17,0,True,True,False
p8mpHdc1,165,4,2024-10-07T15:07:42.866033,2,False,18,7,False,False,True
x3fD8Dp3,248,17,2024-10-07T15:07:42.866033,90,False,9,7,True,False,False
cMddv2bT,22,4,2024-10-07T15:07:42.867033,17,False,11,7,False,False,True
UOHoPsZj,87,12,2024-10-07T15:07:42.867033,87,False,9,3,False,True,True
TleQqqKT,290,5,2024-10-07T15:07:42.867033,22,False,5,4,False,False,True
gCZr9qyY,83,20,2024-10-07T15:07:42.867033,5,False,13,7,True,True,True
UbTivVgP,39,13,2024-10-07T15:07:42.867033,12,False,13,7,False,False,True
Di3SpeI0,231,12,2024-10-07T15:07:42.867033,63,False,14,12,True,False,True
YRz2jC4M,67,16,2024-10-07T15:07:42.867033,60,False,15,12,False,True,False
puSB41zU,96,2,2024-10-07T15:07:42.867033,55,False,14,3,True,False,True
iKnqiaZ8,56,16,2024-10-07T15:07:42.867033,33,False,17,4,True,False,True
bkOZkUk9,197,17,2024-10-07T15:07:42.867033,90,False,19,5,False,False,True
bnyPaVKU,128,10,2024-10-07T15:07:42.867033,3,False,12,9,False,False,True
6NUi3S4q,216,18,2024-10-07T15:07:42.867033,14,False,12,3,False,True,False
zKB6G7Ur,75,6,2024-10-07T15:07:42.867033,87,False,7,4,False,False,True
0P0qSFSM,83,1,2024-10-07T15:07:42.867033,95,False,6,3,True,True,True
iQ5zW1C3,235,17,2024-10-07T15:07:42.867033,81,False,13,8,False,True,True
tG7yxuhP,120,2,2024-10-07T15:07:42.867033,36,False,11,4,False,True,True
MTYcRpWo,149,2,2024-10-07T15:07:42.867033,82,False,11,0,False,False,True
tJpysJD2,273,8,2024-10-07T15:07:42.867033,89,False,16,2,False,False,False
7iud9eMe,247,5,2024-10-07T15:07:42.867033,78,False,18,6,True,True,False
fDVW0ma6,184,7,2024-10-07T15:07:42.867033,29,False,13,0,True,False,False
WgISvE6A,101,5,2024-10-07T15:07:42.867033,15,False,19,13,True,True,False
2QGjvGPV,275,17,2024-10-07T15:07:42.867033,18,False,18,8,False,True,False
Hh4b1K5N,17,9,2024-10-07T15:07:42.868033,74,False,6,4,True,False,True
ikEWU69i,33,16,2024-10-07T15:07:42.868033,94,False,16,7,True,True,False
UmvxgF8r,274,11,2024-10-07T15:07:42.868033,42,False,19,11,False,False,False
ZT321VtH,246,9,2024-10-07T15:07:42.868033,57,False,8,4,False,True,True
fIF65pTK,188,17,2024-10-07T15:07:42.868033,8,False,7,3,True,False,True
MNhbZ7Or,62,2,2024-10-07T15:07:42.868033,11,False,20,6,True,True,True
q9QXSsaG,123,19,2024-10-07T15:07:42.868033,68,False,9,3,False,False,True
9rH7YZRU,206,4,2024-10-07T15:07:42.868033,68,False,8,2,True,True,False
gaizwhvQ,277,4,2024-10-07T15:07:42.868033,13,False,5,3,False,True,True
LthxBvKr,25,6,2024-10-07T15:07:42.868033,68,False,12,9,True,True,True
pwYn94cM,161,13,2024-10-07T15:07:42.868033,36,False,20,16,False,False,True
t8jhfrht,219,9,2024-10-07T15:07:42.868033,45,False,17,5,False,False,True
z3cvA4pk,255,7,2024-10-07T15:07:42.868033,34,False,18,13,False,False,False
N8bYcXLj,233,12,2024-10-07T15:07:42.868033,66,False,10,8,False,True,False
Q19KjpDh,176,4,2024-10-07T15:07:42.868033,7,False,19,13,False,False,True
PUXTdEbZ,186,3,2024-10-07T15:07:42.868033,52,False,13,3,True,True,False
2DV9JbTp,114,11,2024-10-07T15:07:42.869033,43,False,8,2,False,False,False
h36gtTmb,285,16,2024-10-07T15:07:42.869033,17,False,8,4,True,True,True
w7ZiXHS6,146,6,2024-10-07T15:07:42.869033,40,False,20,6,True,True,False
BG43djNC,188,5,2024-10-07T15:07:42.869033,52,False,9,7,False,True,True
SKvYtx73,236,2,2024-10-07T15:07:42.869033,77,False,20,1,True,True,True
CIw9uKiE,3,1,2024-10-07T15:07:42.869033,35,False,17,13,False,True,True
cZEV6BvR,64,2,2024-10-07T15:07:42.869033,31,False,6,1,False,False,False
y8dAdniP,265,18,2024-10-07T15:07:42.869033,20,False,10,0,False,True,False
ykc6ESTt,111,5,2024-10-07T15:07:42.869033,63,False,14,0,True,True,True
s9TCPe2E,149,20,2024-10-07T15:07:42.869033,82,False,12,3,True,True,True
SvvF6uSn,17,19,2024-10-07T15:07:42.869033,32,False,6,5,False,False,False
zjx82Jkj,215,6,2024-10-07T15:07:42.869033,51,False,12,0,True,False,False
D3wQtI2j,163,16,2024-10-07T15:07:42.869033,92,False,20,10,False,False,True
OeAG9DK8,24,7,2024-10-07T15:07:42.869033,16,False,12,3,True,True,False
1Za0lxYJ,136,9,2024-10-07T15:07:42.869033,51,False,10,8,False,False,False
ERH4cjS7,200,20,2024-10-07T15:07:42.869033,93,False,16,4,True,False,False
mdxRFoIF,188,20,2024-10-07T15:07:42.869033,9,False,13,3,True,True,False
VjpEalSY,242,19,2024-10-07T15:07:42.869033,79,False,14,7,True,False,False
PABM5F0L,203,5,2024-10-07T15:07:42.869033,88,False,5,0,True,False,False
I9jqBxxm,242,10,2024-10-07T15:07:42.869033,53,False,13,10,True,False,False
5PQz2Udc,270,14,2024-10-07T15:07:42.870033,57,False,12,3,True,False,True
g6xNuCnF,179,15,2024-10-07T15:07:42.870033,35,False,17,10,True,True,False
ntgJNB0v,200,5,2024-10-07T15:07:42.870033,48,False,10,4,True,True,False
B9J93PuZ,246,14,2024-10-07T15:07:42.870033,82,False,19,11,False,True,True
v6M0twJC,34,9,2024-10-07T15:07:42.870033,90,False,17,14,False,False,False
qyPfJh4a,282,17,2024-10-07T15:07:42.870033,94,False,11,6,True,True,False
rinlpx1u,128,19,2024-10-07T15:07:42.870033,50,False,9,2,False,True,False
nt5fcdRC,7,4,2024-10-07T15:07:42.870033,85,False,13,8,True,False,False
Avt5GelF,148,5,2024-10-07T15:07:42.870033,94,False,7,2,False,True,True
4B2sddyT,138,19,2024-10-07T15:07:42.870033,70,False,16,11,False,True,True
kXZLw4kp,172,4,2024-10-07T15:07:42.870033,77,False,17,10,False,True,False
gQzc2Ddo,119,11,2024-10-07T15:07:42.870033,91,False,18,0,True,False,False
4qvPFZru,206,9,2024-10-07T15:07:42.870033,60,False,8,5,True,False,False
4A75QOrf,12,9,2024-10-07T15:07:42.870033,46,False,19,0,True,True,True
CwfBjx5E,158,14,2024-10-07T15:07:42.870033,90,False,14,5,True,False,True
VdPwm3Lz,102,14,2024-10-07T15:07:42.870033,2,False,13,8,False,False,False
lsknPH4t,171,14,2024-10-07T15:07:42.870033,60,False,16,3,True,False,True
rhww9Wqq,106,13,2024-10-07T15:07:42.870033,20,False,15,9,False,False,True
7NSJAGHg,45,6,2024-10-07T15:07:42.870033,69,False,13,9,False,False,False
QoCoJ6vQ,168,13,2024-10-07T15:07:42.871033,44,False,12,8,False,False,True
M1iDUH69,9,6,2024-10-07T15:07:42.871033,20,False,19,10,False,True,False
yp1FBtCU,97,13,2024-10-07T15:07:42.871033,8,False,12,3,False,False,False
bjdLdwQ2,26,7,2024-10-07T15:07:42.871033,91,False,12,1,True,False,False
ONgCZhup,241,2,2024-10-07T15:07:42.871033,83,False,6,0,True,False,False
VkVtbMcT,13,6,2024-10-07T15:07:42.871033,81,False,14,2,False,True,False
POUorAWt,253,1,2024-10-07T15:07:42.871033,10,False,8,1,False,True,False
l4Re5iIY,233,16,2024-10-07T15:07:42.871033,38,False,11,10,True,False,True
9mYo6LUZ,126,14,2024-10-07T15:07:42.871033,53,False,17,11,True,False,True
FRe57oYe,30,5,2024-10-07T15:07:42.871033,39,False,5,2,True,True,True
XUHX7f5z,24,8,2024-10-07T15:07:42.871033,9,False,15,14,True,True,True
zqXDRIb1,104,18,2024-10-07T15:07:42.871033,67,False,18,10,True,False,False
EhGEL7Dx,290,19,2024-10-07T15:07:42.871033,88,False,12,10,True,True,True
ochgfjSs,295,9,2024-10-07T15:07:42.871033,19,False,8,2,True,False,True
zMrc9g13,260,15,2024-10-07T15:07:42.871033,71,False,5,0,True,False,False
SFwAWIWZ,244,1,2024-10-07T15:07:42.871033,58,False,14,7,True,False,False
YnVcayB2,88,20,2024-10-07T15:07:42.871033,56,False,9,5,True,False,False
wH3PPR3n,115,14,2024-10-07T15:07:42.871033,29,False,16,14,False,False,False
TCyKL0EB,168,4,2024-10-07T15:07:42.871033,38,False,20,2,True,True,False
zqb2NTxI,124,18,2024-10-07T15:07:42.871033,34,False,16,11,True,False,False
uQ5rcZPX,140,11,2024-10-07T15:07:42.871033,80,False,14,10,False,False,False
hAtj3pBg,52,18,2024-10-07T15:07:42.871033,17,False,17,1,False,False,False
j78dGtmD,29,11,2024-10-07T15:07:42.871033,75,False,5,0,False,True,False
OIZtU1vs,124,11,2024-10-07T15:07:42.872033,17,False,20,2,True,True,True
ql9WJ68h,221,9,2024-10-07T15:07:42.872033,9,False,11,8,False,False,True
2GK9LThY,55,16,2024-10-07T15:07:42.872033,95,False,8,2,True,False,True
pp47lGeU,98,9,2024-10-07T15:07:42.872033,72,False,16,14,False,True,False
FaXqhupw,15,3,2024-10-07T15:07:42.872033,82,False,6,0,False,False,False
MCaQp9na,59,10,2024-10-07T15:07:42.872033,88,False,10,4,True,False,True
iN5j3npZ,191,9,2024-10-07T15:07:42.872033,24,False,18,9,True,True,False
VBVFPAdX,127,8,2024-10-07T15:07:42.872033,36,False,10,9,False,False,False
QtnrmXFv,53,17,2024-10-07T15:07:42.872033,93,False,17,9,True,True,False
HdiE2opC,31,5,2024-10-07T15:07:42.872033,21,False,12,5,True,False,False
wJoS7ubg,168,18,2024-10-07T15:07:42.872033,88,False,16,4,False,True,True
aAImL6kp,240,5,2024-10-07T15:07:42.872033,79,False,7,3,False,False,False
RhXS8zYV,87,16,2024-10-07T15:07:42.872033,76,False,16,3,False,False,True
eW4CJImt,34,20,2024-10-07T15:07:42.872033,30,False,8,5,True,True,False
jClOHawh,220,4,2024-10-07T15:07:42.872033,53,False,5,1,True,False,True
PGo3HwBY,248,15,2024-10-07T15:07:42.872033,85,False,6,1,False,False,True
3pdpP1RI,37,13,2024-10-07T15:07:42.872033,76,False,15,6,True,False,False
tY35wwjn,182,10,2024-10-07T15:07:42.872033,91,False,5,2,False,False,False
BsVoUOF8,283,18,2024-10-07T15:07:42.872033,21,False,18,16,False,True,False
meWFmwLQ,283,1,2024-10-07T15:07:42.872033,22,False,15,0,True,True,True
CIaFkgnx,208,2,2024-10-07T15:07:42.872033,72,False,16,15,True,True,True
LOuAUF8e,226,17,2024-10-07T15:07:42.873033,17,False,8,2,True,False,False
FXhRFHQz,15,2,2024-10-07T15:07:42.873033,59,False,19,11,True,False,False
JshzTQbE,195,12,2024-10-07T15:07:42.873033,81,False,10,8,False,False,False
g8R9bRuf,64,6,2024-10-07T15:07:42.873033,70,False,5,1,True,True,True
AOSoTojK,247,6,2024-10-07T15:07:42.873033,97,False,19,17,False,False,True
Gwpd3E5V,215,2,2024-10-07T15:07:42.873033,45,False,9,7,False,False,True
3oID8U0L,170,4,2024-10-07T15:07:42.873033,57,False,12,2,False,True,False
AG6dAYOC,239,5,2024-10-07T15:07:42.873033,83,False,8,2,True,True,True
TW9Gh87B,238,4,2024-10-07T15:07:42.873033,62,False,17,16,False,True,True
9EVchBUa,78,13,2024-10-07T15:07:42.873033,78,False,15,8,True,False,False
H99xAv76,262,13,2024-10-07T15:07:42.873033,73,False,12,8,False,True,True
Ul9RhPrd,176,10,2024-10-07T15:07:42.873033,96,False,18,9,False,True,False
uHbGmewB,47,9,2024-10-07T15:07:42.873033,39,False,15,14,False,False,False
gvQaSs1Z,274,2,2024-10-07T15:07:42.873033,58,False,20,9,False,True,True
2H7CilJr,278,1,2024-10-07T15:07:42.873033,69,False,6,2,True,True,True
WKNdlocf,5,4,2024-10-07T15:07:42.873033,80,False,19,12,False,False,False
cJs9RuB6,89,19,2024-10-07T15:07:42.873033,54,False,15,12,False,True,True
c8mAOjCM,155,17,2024-10-07T15:07:42.873033,33,False,16,3,False,True,False
sktrxQqn,70,16,2024-10-07T15:07:42.873033,61,False,8,3,False,True,False
brqNE2w8,120,7,2024-10-07T15:07:42.873033,79,False,17,8,True,False,True
RsjCFB20,284,19,2024-10-07T15:07:42.873033,97,False,5,1,True,True,False
EcOgEWCx,147,20,2024-10-07T15:07:42.873033,42,False,20,4,True,True,False
LHT0tTJ0,294,19,2024-10-07T15:07:42.873033,36,False,11,1,True,True,False
rOhnr0WK,260,19,2024-10-07T15:07:42.873033,67,False,5,3,False,False,True
F8UPPfQV,129,3,2024-10-07T15:07:42.873033,93,False,7,4,True,False,False
QmC92Pgm,92,20,2024-10-07T15:07:42.873033,41,False,14,2,False,True,True
lGOdqwf4,248,7,2024-10-07T15:07:42.873033,57,False,14,3,False,True,True
ReIjOHk5,145,5,2024-10-07T15:07:42.874033,34,False,9,1,False,False,False
XkyU31IC,286,17,2024-10-07T15:07:42.874033,57,False,12,6,True,True,True
hcQwtTfZ,182,16,2024-10-07T15:07:42.874033,19,False,14,11,True,True,True
T7soEU4N,31,15,2024-10-07T15:07:42.874033,99,False,8,1,True,False,True
OYAASE88,90,3,2024-10-07T15:07:42.874033,31,False,6,1,False,False,True
h7cyfRlA,165,1,2024-10-07T15:07:42.874033,20,False,17,0,False,False,False
4NRhtATZ,300,8,2024-10-07T15:07:42.874033,42,False,17,12,True,False,False
rpFXDrZ1,183,19,2024-10-07T15:07:42.874033,57,False,8,7,True,True,True
G9wHJfoc,132,20,2024-10-07T15:07:42.874033,37,False,17,9,False,False,True
i6rGZTPa,41,13,2024-10-07T15:07:42.874033,33,False,10,4,True,False,True
VQMhz8pI,52,12,2024-10-07T15:07:42.874033,13,False,20,3,False,True,False
zY4N4bly,48,18,2024-10-07T15:07:42.874033,11,False,8,3,True,False,True
KIHRS5PM,15,15,2024-10-07T15:07:42.874033,96,False,19,6,True,False,False
FDgypyCM,228,7,2024-10-07T15:07:42.874033,1,False,16,2,True,False,False
1ulwwsCm,264,8,2024-10-07T15:07:42.874033,83,False,5,0,False,True,False
K40YLcdv,5,17,2024-10-07T15:07:42.874033,63,False,18,12,True,True,False
nOBbfAlh,39,5,2024-10-07T15:07:42.874033,81,False,16,1,True,False,False
Nga3hbdC,157,18,2024-10-07T15:07:42.874033,29,False,9,7,True,False,True
g9UlaXSJ,277,20,2024-10-07T15:07:42.874033,48,False,14,12,False,False,True
uPPi2llv,172,5,2024-10-07T15:07:42.874033,43,False,20,1,False,False,False
Xgl443pH,270,11,2024-10-07T15:07:42.874033,73,False,18,15,True,False,True
WMolyAh9,22,7,2024-10-07T15:07:42.874033,73,False,19,11,True,False,False
UPPv2GSF,174,19,2024-10-07T15:07:42.874033,72,False,10,2,True,True,True
laNX6rBh,133,2,2024-10-07T15:07:42.875033,93,False,17,14,True,False,True
EWQIWpmg,272,1,2024-10-07T15:07:42.875033,91,False,10,1,True,False,False
r8Lg9FHO,57,3,2024-10-07T15:07:42.875033,72,False,19,4,True,True,True
KzcnGvTg,131,6,2024-10-07T15:07:42.875033,70,False,18,4,False,True,False
08o1ZM1E,264,15,2024-10-07T15:07:42.875033,36,False,10,9,True,False,False
vLd39oMM,238,15,2024-10-07T15:07:42.875033,82,False,15,14,False,False,False
LF5HNVDr,244,18,2024-10-07T15:07:42.875033,97,False,18,2,False,False,False
5zfok16P,151,3,2024-10-07T15:07:42.875033,2,False,19,3,False,True,True
