quizId,userId,courseId,enrollmentId,totalScore,obtainedScore,date
e18J76Nn,71,11,QoIqYLOV,100,0,2024-10-07T15:07:42.790547
Py0c4q0A,142,19,3CURPmEE,100,77,2024-10-07T15:07:42.790547
sQke9IJz,279,15,gJHk5OWR,100,12,2024-10-07T15:07:42.790547
ItS4Ulox,229,10,BnBbcjqs,100,31,2024-10-07T15:07:42.790547
59s0nz87,219,6,1hXpJKDr,100,20,2024-10-07T15:07:42.790547
MCRBDpwB,37,11,HwUFShiS,100,22,2024-10-07T15:07:42.790547
5Fu1RgGF,180,17,xldv0tnz,100,66,2024-10-07T15:07:42.790547
gWrVTgli,270,16,LKAj94CE,100,86,2024-10-07T15:07:42.791544
9hZQm1m1,13,19,TMk7lffU,100,12,2024-10-07T15:07:42.791544
F3n9ArJc,168,15,yxPDCKHN,100,80,2024-10-07T15:07:42.791544
XdqHNoUr,98,13,LayK4OzI,100,72,2024-10-07T15:07:42.791544
FFxjK6eF,147,17,zqSagIjS,100,15,2024-10-07T15:07:42.791544
xPgcFFQJ,7,5,C3pNkuxv,100,92,2024-10-07T15:07:42.791544
knCqewMN,77,20,RbYFtVq9,100,69,2024-10-07T15:07:42.791544
fKcjNmiX,110,19,fNOVtHnf,100,34,2024-10-07T15:07:42.791544
9UFsNu84,93,14,t3iQxIWC,100,48,2024-10-07T15:07:42.791544
ow99daX2,170,12,1xpBZyb4,100,4,2024-10-07T15:07:42.791544
tvZsDeq6,51,5,FeCE38im,100,94,2024-10-07T15:07:42.791544
qBj2Q9KK,96,7,JJ8oZGJI,100,28,2024-10-07T15:07:42.791544
XpX3dnHD,153,17,0erx5wZi,100,87,2024-10-07T15:07:42.791544
J2SX0Xxr,148,8,c5nXlrhQ,100,72,2024-10-07T15:07:42.791544
6iKRLdNv,135,15,mbyOtGH2,100,0,2024-10-07T15:07:42.791544
Igs34HYi,17,5,TalpgsXv,100,52,2024-10-07T15:07:42.791544
5IyYxZlX,290,20,lw5QFUY7,100,74,2024-10-07T15:07:42.792545
hTh1NRnP,296,17,hQcsm6Oe,100,80,2024-10-07T15:07:42.792545
DFxNHgOz,62,9,A97JIoI2,100,71,2024-10-07T15:07:42.792545
V5ERvYCd,288,3,q2ZGglSr,100,20,2024-10-07T15:07:42.792545
rFI4sROt,279,16,zFvYXSuX,100,19,2024-10-07T15:07:42.792545
g6tADlNA,278,14,Wj8XwsqG,100,16,2024-10-07T15:07:42.792545
CUmMcuNA,285,1,0u3s6rOV,100,29,2024-10-07T15:07:42.792545
2kfDc4VG,280,18,PPx7BvQU,100,79,2024-10-07T15:07:42.792545
dpl5Q3PF,52,7,wAX2k5fo,100,64,2024-10-07T15:07:42.792545
0IvsMvK9,214,1,FDXseCBg,100,59,2024-10-07T15:07:42.792545
5SCXtqTB,140,13,EvAc6lwO,100,63,2024-10-07T15:07:42.792545
ohM3OInf,70,13,1kPZ6Lec,100,32,2024-10-07T15:07:42.792545
lvYrJ4UN,179,5,9iTL7AcU,100,0,2024-10-07T15:07:42.792545
nKRqgEa0,282,1,M3sbIFme,100,10,2024-10-07T15:07:42.792545
HwCcM1l4,25,17,Szq0PfkO,100,87,2024-10-07T15:07:42.792545
VpqBM2uK,53,3,Mfhuu667,100,78,2024-10-07T15:07:42.792545
pQFVnjHq,249,13,rUFlKMl1,100,89,2024-10-07T15:07:42.792545
zxZ0I1wz,227,19,UgKhIF4h,100,62,2024-10-07T15:07:42.793545
D6xLVAaS,255,20,oPWG6otw,100,13,2024-10-07T15:07:42.793545
w6HArx1R,75,17,N7VrJVNB,100,90,2024-10-07T15:07:42.793545
cG8KDsCe,59,16,ok7efDxq,100,45,2024-10-07T15:07:42.793545
imYoGgAk,50,17,nWCk37Iz,100,23,2024-10-07T15:07:42.793545
wKy9x0Tk,250,16,3f2v8JYI,100,0,2024-10-07T15:07:42.793545
2LMzrM2Y,91,9,y6GWO4qE,100,23,2024-10-07T15:07:42.793545
6xVXhd3n,101,16,WU4sV5f6,100,27,2024-10-07T15:07:42.793545
igwKAU9W,245,17,hqwl2Kmt,100,85,2024-10-07T15:07:42.793545
6ZcGd8XL,74,10,3gD8oRWa,100,31,2024-10-07T15:07:42.793545
BjDZCX62,35,14,nkMgqH8X,100,17,2024-10-07T15:07:42.793545
ZUggJNpS,151,8,bqtSdhlm,100,48,2024-10-07T15:07:42.793545
Kaoav6mo,283,16,Ai00zoHc,100,22,2024-10-07T15:07:42.794544
nmrmhyZ0,61,3,5eiDLFQX,100,62,2024-10-07T15:07:42.794544
yb0WE9U6,34,8,J30RQuFc,100,25,2024-10-07T15:07:42.794544
DcQiCPhC,165,5,6z6fpanU,100,93,2024-10-07T15:07:42.794544
d9tRXJVS,274,6,CxTpyYro,100,51,2024-10-07T15:07:42.794544
r5ZuZx5O,16,3,QLkbcwMm,100,32,2024-10-07T15:07:42.794544
LFJRiWBv,47,6,1Dn3JI7f,100,91,2024-10-07T15:07:42.794544
G9hQmr0f,249,9,wPaAgeSJ,100,100,2024-10-07T15:07:42.794544
6k7OhTIu,200,10,UIX70qln,100,39,2024-10-07T15:07:42.794544
canfEpiE,122,8,R0xoHQd3,100,32,2024-10-07T15:07:42.794544
wVZJlihk,213,19,lnD436hC,100,92,2024-10-07T15:07:42.794544
tobQB1UR,115,3,AW54XNG7,100,52,2024-10-07T15:07:42.794544
SOuFciSY,93,20,eH1IBasV,100,24,2024-10-07T15:07:42.794544
BZwS47UA,81,10,IqmPJhkc,100,30,2024-10-07T15:07:42.794544
fDMkdvW9,127,3,WF6iiUS8,100,32,2024-10-07T15:07:42.794544
1woNSxqg,125,5,Ca4xhWDJ,100,0,2024-10-07T15:07:42.794544
Mq3Sg6DX,269,17,LdnjLRYv,100,57,2024-10-07T15:07:42.794544
HX1F3EmB,272,14,MSgkU4Qx,100,18,2024-10-07T15:07:42.794544
PKbhljcg,15,12,besxcarh,100,57,2024-10-07T15:07:42.794544
3DTNZ16j,18,3,iMIYfaNi,100,36,2024-10-07T15:07:42.794544
XH3HoNHr,183,18,10eR4CQp,100,43,2024-10-07T15:07:42.795545
7ecjVEDl,86,15,2MNm55ed,100,10,2024-10-07T15:07:42.795545
KDS1F7Yl,80,5,S1UBThM9,100,89,2024-10-07T15:07:42.795545
OPO8jpym,139,15,Hdj9TakA,100,69,2024-10-07T15:07:42.795545
2z31I1Wo,18,4,VFmUsd1P,100,98,2024-10-07T15:07:42.795545
2zyPJBsv,229,15,gFW3igmY,100,12,2024-10-07T15:07:42.795545
MmJwyfTR,75,12,at3ei6Kh,100,26,2024-10-07T15:07:42.795545
zd67M05k,226,15,4vhDpxL2,100,88,2024-10-07T15:07:42.795545
HrcUS8Wo,28,2,esLiRWRm,100,14,2024-10-07T15:07:42.795545
YkQ1NHRj,80,6,i98v86Eg,100,25,2024-10-07T15:07:42.795545
Fk8uO6cj,265,19,sRSRyadT,100,52,2024-10-07T15:07:42.795545
rVAUxOVT,120,19,21bwo7yI,100,43,2024-10-07T15:07:42.795545
ejbnH3go,144,12,YE91BbzN,100,92,2024-10-07T15:07:42.795545
p966Yj06,281,1,UKPR1rky,100,89,2024-10-07T15:07:42.795545
FszUSjzx,37,6,O2lS562F,100,31,2024-10-07T15:07:42.795545
LdYPjEek,115,15,FPaV1Vmm,100,41,2024-10-07T15:07:42.796545
ubtRNTET,34,7,MC0pS3v3,100,79,2024-10-07T15:07:42.796545
39qEslDY,71,7,GkmlB7Zo,100,30,2024-10-07T15:07:42.796545
nMux0f7b,259,10,Bn6xXlBn,100,100,2024-10-07T15:07:42.796545
GpdbEDRP,136,11,5HDzpsGH,100,9,2024-10-07T15:07:42.796545
D4daXLzx,202,13,X1hWh6xP,100,50,2024-10-07T15:07:42.796545
7F11WhMf,36,1,O5TQcyzu,100,64,2024-10-07T15:07:42.796545
mreT91DB,2,10,N9NHvX4t,100,99,2024-10-07T15:07:42.796545
RMrKdHvQ,288,17,nxEo1nq2,100,69,2024-10-07T15:07:42.796545
zI5dkq0e,259,1,Xl6THG61,100,23,2024-10-07T15:07:42.796545
qMco2Qyo,72,5,WsyurNSI,100,54,2024-10-07T15:07:42.796545
5lfGjIl7,16,9,UkNch27g,100,95,2024-10-07T15:07:42.796545
iuW5BJ4g,251,13,E3T6GgxC,100,31,2024-10-07T15:07:42.797551
YX7QtNLD,15,18,sVlTE1Lu,100,50,2024-10-07T15:07:42.797551
vg4DapSO,206,14,BiZCBKg1,100,19,2024-10-07T15:07:42.797551
P838dFsk,209,12,7AQTDFVv,100,80,2024-10-07T15:07:42.797551
Q8ic7VLp,206,7,mDcdYL8T,100,72,2024-10-07T15:07:42.797551
hHPtnCpw,121,3,XCaNf5ZQ,100,39,2024-10-07T15:07:42.797551
Qf6QjiWS,11,20,WVMjnhKK,100,8,2024-10-07T15:07:42.797551
HVJSU375,114,16,jdKXWd3s,100,36,2024-10-07T15:07:42.797551
k68lacYQ,153,16,CPt0ycM8,100,3,2024-10-07T15:07:42.797551
kqLP6uXD,121,20,vPMmQHMx,100,57,2024-10-07T15:07:42.797551
KZc0rE0E,222,7,y5V214kw,100,31,2024-10-07T15:07:42.797551
jzsqoEqJ,138,11,zp23sAn5,100,80,2024-10-07T15:07:42.797551
xX4OCnLP,140,10,PInEhS5C,100,10,2024-10-07T15:07:42.798545
mhenmoja,250,18,Jsz5welZ,100,33,2024-10-07T15:07:42.798545
SjmTM7M8,110,3,mWaBXF5w,100,55,2024-10-07T15:07:42.798545
9QdKbusj,44,19,6msnrQCH,100,77,2024-10-07T15:07:42.798545
aW85tsxF,291,15,78fbNJbZ,100,27,2024-10-07T15:07:42.798545
KIL6ZBoU,134,8,dUZSGlDT,100,71,2024-10-07T15:07:42.798545
Xl3OcgrR,270,20,Lmg2cudI,100,62,2024-10-07T15:07:42.798545
U8pOJ8Dc,145,13,E2GNTENm,100,25,2024-10-07T15:07:42.798545
JZfQYJdd,218,15,62gwN1s2,100,0,2024-10-07T15:07:42.798545
eku9NSzh,247,12,3rey2vpU,100,15,2024-10-07T15:07:42.798545
GE2MZ4dv,106,19,BOcx4vBL,100,77,2024-10-07T15:07:42.798545
EfdFXelJ,51,9,dloEjO6D,100,15,2024-10-07T15:07:42.798545
WJwkvSUn,294,8,Z411gtdT,100,66,2024-10-07T15:07:42.798545
m9uZ291z,61,2,6CHe7eCe,100,99,2024-10-07T15:07:42.798545
Rq0XWxJf,261,4,IU4F8Dze,100,51,2024-10-07T15:07:42.798545
jzsJ9FxS,117,9,TotEZgnK,100,58,2024-10-07T15:07:42.798545
4G9tYjgp,259,13,NHNB5Ebc,100,12,2024-10-07T15:07:42.799545
QWWAszjm,136,7,kYNMYSiq,100,28,2024-10-07T15:07:42.799545
NY2LWRXM,197,16,ZsRtZ0eD,100,49,2024-10-07T15:07:42.799545
pFebEWpd,42,6,wPGgwhHz,100,73,2024-10-07T15:07:42.799545
nV6HFDNr,64,7,DeCSMQtu,100,80,2024-10-07T15:07:42.799545
Yy043fvz,42,3,n03TcA5c,100,73,2024-10-07T15:07:42.799545
xmL0gv95,51,18,UjFiYSec,100,77,2024-10-07T15:07:42.799545
rvhZDI9m,37,14,dtB55ho3,100,1,2024-10-07T15:07:42.799545
Xu66aHzy,159,8,ULlYBopM,100,0,2024-10-07T15:07:42.799545
HyI2dBNu,250,17,HrGf6uWP,100,41,2024-10-07T15:07:42.799545
c0V73a9H,89,10,zfoIHGin,100,75,2024-10-07T15:07:42.799545
us2BrMnI,292,13,uMGp351N,100,100,2024-10-07T15:07:42.799545
io1uy1Pf,79,5,L7JZbl0N,100,100,2024-10-07T15:07:42.799545
toVRy8Bo,277,3,5L1VHNsW,100,78,2024-10-07T15:07:42.799545
faOgJZ6u,189,4,u2Yh9fyj,100,40,2024-10-07T15:07:42.799545
QDpEh6P0,102,12,CY8sd0bf,100,64,2024-10-07T15:07:42.799545
Nv1RKhiL,65,11,l0A6YQM5,100,30,2024-10-07T15:07:42.799545
KyfSCcI6,248,20,eLbA9An4,100,15,2024-10-07T15:07:42.800545
OwZiEs9r,185,6,HJqyFBNm,100,54,2024-10-07T15:07:42.800545
gNUJdGDe,87,11,TDtdWYTB,100,20,2024-10-07T15:07:42.800545
MZxVhkeq,192,6,St6XkHXp,100,29,2024-10-07T15:07:42.800545
rxGfzYaR,220,7,Vqejp32R,100,48,2024-10-07T15:07:42.800545
exaMRC6T,231,16,CB9O8FKI,100,48,2024-10-07T15:07:42.800545
D2sF3tZf,138,17,9OgVw9V9,100,91,2024-10-07T15:07:42.800545
nCr17I7r,144,6,826Xb3Oz,100,91,2024-10-07T15:07:42.800545
IAsfwpFw,166,4,tpqBzEiL,100,54,2024-10-07T15:07:42.800545
wZZEDpKs,108,1,nUIeXesG,100,91,2024-10-07T15:07:42.800545
xDTKkMAT,90,4,v5PJnewC,100,92,2024-10-07T15:07:42.800545
xNhjveLb,79,15,NgvlVYDL,100,54,2024-10-07T15:07:42.800545
eyzw3dnF,156,17,1aaZw2uu,100,75,2024-10-07T15:07:42.801515
4K8bUg3a,135,10,XH9axUsV,100,5,2024-10-07T15:07:42.801515
REcI08VR,6,20,6X4h4ZMZ,100,86,2024-10-07T15:07:42.801515
Fppm6ULr,18,16,QxzF3B98,100,68,2024-10-07T15:07:42.801515
JYhJ0Q2y,43,2,kKLjPdwF,100,48,2024-10-07T15:07:42.801515
whV9aTaP,2,15,05LVfGws,100,96,2024-10-07T15:07:42.801515
FzEzHiGA,23,7,1w825Smj,100,64,2024-10-07T15:07:42.801515
US96faqY,91,5,ZGraA3SL,100,14,2024-10-07T15:07:42.801515
iMd8dQFJ,130,3,W7T7ZzS1,100,33,2024-10-07T15:07:42.801515
eVHjASdH,77,8,vf44cSgy,100,26,2024-10-07T15:07:42.801515
POfQI36y,175,13,zx9LN9Xd,100,21,2024-10-07T15:07:42.801515
drXy7jvz,20,8,BvYEZzQs,100,34,2024-10-07T15:07:42.801515
APCD70Ec,49,18,XSJceP3w,100,66,2024-10-07T15:07:42.801515
UeOCWDeq,133,3,hGAJUyGP,100,78,2024-10-07T15:07:42.801515
1D8dw19L,73,7,cNQI7cpo,100,85,2024-10-07T15:07:42.801515
ZqJAjakQ,296,11,p6wtZZGP,100,41,2024-10-07T15:07:42.801515
XWv0OvN6,39,2,vqhq5Q8h,100,85,2024-10-07T15:07:42.801515
IedZsfnE,132,7,QolCnHSC,100,60,2024-10-07T15:07:42.801515
JU1FFYyX,55,14,MXziTyZn,100,4,2024-10-07T15:07:42.801515
foalbeQU,195,14,wBi2vifH,100,34,2024-10-07T15:07:42.801515
Q2l1I5lF,40,15,MqvAPLYt,100,65,2024-10-07T15:07:42.801515
Z1DZixZU,174,10,V2gGtWnN,100,33,2024-10-07T15:07:42.801515
2aKSBZUP,189,3,qwcWHkDR,100,77,2024-10-07T15:07:42.802548
8OtrbI2Y,238,5,1msett9d,100,18,2024-10-07T15:07:42.802548
KB5KF0Ay,204,14,4KqhE88r,100,72,2024-10-07T15:07:42.802548
ldmrybND,148,11,JlxAdNWD,100,91,2024-10-07T15:07:42.802548
EJUBVDSu,291,16,8ZgLSHvr,100,51,2024-10-07T15:07:42.802548
GlV5QYQ9,111,6,PbVMVqWM,100,85,2024-10-07T15:07:42.802548
XkKVexE1,103,1,S0Pn5fl9,100,39,2024-10-07T15:07:42.802548
Mne0usEB,67,7,rhV5O9Oy,100,46,2024-10-07T15:07:42.802548
aQzcVSog,181,17,8f0rrsAy,100,45,2024-10-07T15:07:42.802548
heI7Njs3,159,13,DKHrSl7f,100,56,2024-10-07T15:07:42.802548
ygS6tuee,98,14,MWvdua73,100,20,2024-10-07T15:07:42.802548
KphepDyk,89,1,UKiqE8l2,100,80,2024-10-07T15:07:42.802548
QX9PO8EO,149,14,nKtmoSM3,100,98,2024-10-07T15:07:42.802548
hAFMP3Xb,298,3,X2qMqxL1,100,80,2024-10-07T15:07:42.802548
oVzkAvVt,84,1,BihByVY3,100,65,2024-10-07T15:07:42.802548
K2pHTG45,66,1,3cask4AQ,100,90,2024-10-07T15:07:42.802548
Z8UFdBvS,48,19,ajS48bJ4,100,64,2024-10-07T15:07:42.803545
nKVJCzHq,103,14,k4LK24Dy,100,11,2024-10-07T15:07:42.803545
9A8B53Q2,15,13,6QypVc9X,100,58,2024-10-07T15:07:42.803545
mrgcqLnH,210,5,3E8f4q40,100,13,2024-10-07T15:07:42.803545
zYLJV2ay,62,7,tygu1XlO,100,81,2024-10-07T15:07:42.803545
s1TCtliX,165,15,09s3freu,100,85,2024-10-07T15:07:42.803545
AUrFG5zd,65,12,4fpOy7cl,100,28,2024-10-07T15:07:42.803545
VR04bXtA,269,8,WWszJk7c,100,61,2024-10-07T15:07:42.803545
2EYHgBeu,99,16,V7hX9JdL,100,61,2024-10-07T15:07:42.803545
3kM7qI1p,88,7,rvqnrW6M,100,66,2024-10-07T15:07:42.803545
IQWOgGtI,289,13,5BQq8UVY,100,51,2024-10-07T15:07:42.803545
nEZTUaIx,60,11,xb9oHasI,100,31,2024-10-07T15:07:42.803545
t1Wghwm9,280,20,K8t7ET2Z,100,90,2024-10-07T15:07:42.803545
ltdUmN6t,213,18,ZX6Ez4Kd,100,1,2024-10-07T15:07:42.803545
A65TtYYu,182,1,7WdQ1Auh,100,28,2024-10-07T15:07:42.803545
zYfYLcg6,36,11,Ke4TpUoa,100,37,2024-10-07T15:07:42.803545
7MON64IL,220,9,dRYNu3xn,100,14,2024-10-07T15:07:42.803545
vFZ20uq5,131,19,qdBe4WOW,100,8,2024-10-07T15:07:42.803545
zf5HYePK,53,1,KI7pcahC,100,83,2024-10-07T15:07:42.804514
zjwoklt1,86,2,RJb8Sw4F,100,11,2024-10-07T15:07:42.804514
9utsAFEu,215,12,XR78VO9N,100,82,2024-10-07T15:07:42.804514
sGlpzR0A,232,4,pwoK3qEV,100,80,2024-10-07T15:07:42.804514
sIpFMZsm,242,16,UyNvFFNK,100,54,2024-10-07T15:07:42.804514
M5PHYP1Y,271,18,ez5mYPBV,100,42,2024-10-07T15:07:42.804514
4b2VlGME,220,14,3WLwPjkg,100,7,2024-10-07T15:07:42.804514
jxAlKEO1,203,13,W45MHWEJ,100,16,2024-10-07T15:07:42.804514
c5LVgdm6,52,2,dTWvjuLM,100,73,2024-10-07T15:07:42.804514
JaUwU9RJ,229,19,t1qZOLG4,100,50,2024-10-07T15:07:42.804514
sIECSU7L,111,8,if69B315,100,47,2024-10-07T15:07:42.804514
B7nt39aj,58,12,bMhXprQY,100,95,2024-10-07T15:07:42.804514
os95hrLU,209,8,ajt3nuC6,100,80,2024-10-07T15:07:42.804514
oKR7GggW,260,11,CbXRpQDp,100,17,2024-10-07T15:07:42.804514
wyDbqFUJ,122,3,fqgeYXUj,100,15,2024-10-07T15:07:42.804514
xvTu1XiM,46,6,lRcbDNbn,100,91,2024-10-07T15:07:42.804514
1d5reupP,289,10,fkgWxF94,100,61,2024-10-07T15:07:42.804514
jpHK3kQb,248,14,5EVky1jQ,100,61,2024-10-07T15:07:42.804514
q6RM2a1p,298,15,sRM10Nmi,100,55,2024-10-07T15:07:42.805514
dowNnak2,214,12,sigU7TgJ,100,65,2024-10-07T15:07:42.805514
f9Ewh7b6,169,14,AtuD14gk,100,25,2024-10-07T15:07:42.805514
NEL7gIaK,52,15,5eIKEBeG,100,73,2024-10-07T15:07:42.805514
2WyU1XnI,120,15,FG0z0tAS,100,80,2024-10-07T15:07:42.805514
INGsdjc7,285,18,Xs6k2Bhv,100,70,2024-10-07T15:07:42.805514
aeaAtTVQ,256,15,9xJ2neH1,100,53,2024-10-07T15:07:42.805514
bjw3zlPu,272,16,7SffosTx,100,20,2024-10-07T15:07:42.805514
9XDbXfLx,235,9,FJ4ANSWn,100,94,2024-10-07T15:07:42.805514
navisQCj,289,8,VHrPWuna,100,8,2024-10-07T15:07:42.805514
0PYmQmMz,154,19,jEZ3QvBV,100,27,2024-10-07T15:07:42.805514
ZKlISOv2,256,19,ApnwUX0R,100,72,2024-10-07T15:07:42.805514
7WsV0Qnn,10,6,MfHiP4b3,100,66,2024-10-07T15:07:42.805514
8LyBN6nA,101,4,fLOpy9fV,100,38,2024-10-07T15:07:42.805514
7H2Q0o2x,261,8,NeGelVRc,100,79,2024-10-07T15:07:42.805514
VmSGQWpP,284,15,Yp9F2KZL,100,54,2024-10-07T15:07:42.805514
Ei9iMK5A,280,6,sinvt9NW,100,83,2024-10-07T15:07:42.806514
qhOm0cNJ,49,15,RNIWiNTd,100,92,2024-10-07T15:07:42.806514
K7Jqidaq,16,1,1A6FrDyA,100,69,2024-10-07T15:07:42.806514
o4cBSd5U,11,3,HJrT230J,100,45,2024-10-07T15:07:42.806514
cGRJlebm,273,11,eXl5k7V7,100,36,2024-10-07T15:07:42.806514
RzWZTDXH,213,10,SANPFCzN,100,22,2024-10-07T15:07:42.806514
MBxJmJz0,206,3,mEHib0p7,100,43,2024-10-07T15:07:42.806514
bUUMNLQw,11,12,Vdc2oKI0,100,22,2024-10-07T15:07:42.806514
3tpQMeGi,297,3,6dHIJFny,100,0,2024-10-07T15:07:42.806514
5Muv6503,187,6,kL0JstYh,100,27,2024-10-07T15:07:42.806514
AHOQPSaq,180,16,eanbJTdc,100,81,2024-10-07T15:07:42.806514
2XJBLEbB,49,16,tsl21F7s,100,0,2024-10-07T15:07:42.806514
TORprwsO,221,8,W1bPxXpn,100,74,2024-10-07T15:07:42.806514
AFvuOXXw,164,6,avVkctbY,100,91,2024-10-07T15:07:42.806514
0d6OirTL,78,17,DwUbxmHa,100,20,2024-10-07T15:07:42.806514
SrMWIhsz,100,6,gNNCZ9yp,100,86,2024-10-07T15:07:42.806514
cpEBRQmX,294,3,9A11xWtc,100,76,2024-10-07T15:07:42.806514
U7LGUwN5,232,6,bNgEi87f,100,6,2024-10-07T15:07:42.806514
hlxAdO83,171,8,a6f78EmH,100,34,2024-10-07T15:07:42.806514
QcoSHM2i,134,5,n01m6qY0,100,50,2024-10-07T15:07:42.806514
csp8KmrF,188,12,V7vHSZRc,100,82,2024-10-07T15:07:42.806514
qiCFGjID,66,11,iuFCgc0S,100,37,2024-10-07T15:07:42.807514
0xnBP7NH,50,18,16WgRQAq,100,24,2024-10-07T15:07:42.807514
Nwxm5cwZ,97,4,64G2EBkG,100,86,2024-10-07T15:07:42.807514
5yBEJTFi,256,20,8NrE54zC,100,78,2024-10-07T15:07:42.807514
nH75dcSu,298,10,TmhZt6N6,100,59,2024-10-07T15:07:42.807514
tnnrbIoC,276,4,xI9J7S2F,100,16,2024-10-07T15:07:42.807514
nh0h2Gyu,273,3,inpPo0S2,100,27,2024-10-07T15:07:42.807514
wZN8SzQI,279,9,A9smtgQX,100,59,2024-10-07T15:07:42.807514
ELtbIA4I,162,8,uNTSRvoo,100,92,2024-10-07T15:07:42.807514
w4h2YHb9,138,1,RC6nF9zS,100,72,2024-10-07T15:07:42.807514
FfoMOLyc,269,6,2a2vz8zu,100,21,2024-10-07T15:07:42.807514
a8ppmihg,138,2,vNPfnbEl,100,91,2024-10-07T15:07:42.807514
3FkRwmLF,236,4,T4g4OJAr,100,15,2024-10-07T15:07:42.807514
RuDlfNG5,29,5,nzxWOBM1,100,2,2024-10-07T15:07:42.807514
dRmpSKeM,65,1,MkOaS4QY,100,13,2024-10-07T15:07:42.807514
VUndhHI1,260,20,J1tDPYSR,100,42,2024-10-07T15:07:42.807514
QDcxLula,181,13,A90p5xs9,100,49,2024-10-07T15:07:42.807514
Zydyd94m,213,9,MK9sH2qI,100,97,2024-10-07T15:07:42.807514
rBa33PQS,57,17,wkaxo5LI,100,31,2024-10-07T15:07:42.807514
xETuDj9V,221,4,6C3ELSPe,100,73,2024-10-07T15:07:42.807514
hlWjNkeR,22,13,zNUb9odc,100,53,2024-10-07T15:07:42.808515
kYLWAI8z,140,8,SuHSdmfk,100,27,2024-10-07T15:07:42.808515
VdcM0WOM,286,6,6RzsFmZT,100,47,2024-10-07T15:07:42.808515
R8AGvpE7,218,13,ncc8JFOn,100,40,2024-10-07T15:07:42.808515
AcwVhC0L,278,18,oKIjc4M5,100,16,2024-10-07T15:07:42.808515
la1lUaFs,111,2,nerNUtaV,100,76,2024-10-07T15:07:42.808515
27ZaeDva,59,7,Lt0ydAR8,100,88,2024-10-07T15:07:42.808515
syNfPkEt,276,5,eTe3t6ua,100,14,2024-10-07T15:07:42.808515
GLEJ9ImI,36,15,IkSWw44p,100,3,2024-10-07T15:07:42.808515
IXpiqXl1,229,6,g4kVUFsL,100,91,2024-10-07T15:07:42.808515
gCFUynYf,161,5,t1fALmNQ,100,47,2024-10-07T15:07:42.808515
YMQFsHmD,103,17,oyxkDrAT,100,5,2024-10-07T15:07:42.808515
gNEeREYd,102,17,2GNFQmGH,100,91,2024-10-07T15:07:42.808515
UITijl1o,105,10,iWRFnJjV,100,72,2024-10-07T15:07:42.808515
V48fOLFl,33,11,6tmQlHCj,100,96,2024-10-07T15:07:42.808515
InIpmur0,172,9,F7VTpFEG,100,3,2024-10-07T15:07:42.808515
RMO7jsXx,222,9,HbtiPgaY,100,29,2024-10-07T15:07:42.808515
9PwPbYxY,34,14,5DM1c0et,100,40,2024-10-07T15:07:42.808515
j7sOg2oY,133,19,D2hqR0Xn,100,99,2024-10-07T15:07:42.808515
BIkzR9md,274,7,HEh1n7zi,100,24,2024-10-07T15:07:42.809546
c9zcl2ZO,48,8,idsrv6MT,100,42,2024-10-07T15:07:42.809546
tXXcwAvm,42,20,fEBXpx0H,100,10,2024-10-07T15:07:42.809546
SLYAhyI1,1,10,wNmz9lGc,100,58,2024-10-07T15:07:42.809546
fzkecdYg,90,10,FHIOmSsN,100,46,2024-10-07T15:07:42.809546
T3FEVF9R,252,4,yZgdBQOz,100,70,2024-10-07T15:07:42.809546
16kv0mQ7,221,18,ZM70Az1N,100,14,2024-10-07T15:07:42.809546
piyVDeUG,269,4,ui65vFtn,100,53,2024-10-07T15:07:42.809546
3TK15ATk,230,8,g7VnbMsN,100,65,2024-10-07T15:07:42.809546
ORaqFy7Q,78,4,XPlwqwIo,100,73,2024-10-07T15:07:42.809546
k4DBIzM6,83,10,5P8NYTta,100,20,2024-10-07T15:07:42.809546
YFfSc8yG,28,4,UVdiVODw,100,46,2024-10-07T15:07:42.809546
xM4vTr30,230,19,RMfI6Q7x,100,100,2024-10-07T15:07:42.809546
5JfBzgV8,170,10,JaQDO2hZ,100,80,2024-10-07T15:07:42.809546
xpMWe2YI,148,10,fG9yWFkV,100,71,2024-10-07T15:07:42.809546
ql81P894,128,8,QFBDIeTv,100,87,2024-10-07T15:07:42.809546
zpsyVTC8,131,12,UVeJRbrf,100,64,2024-10-07T15:07:42.809546
COmX8f9t,185,18,koIyBSGx,100,100,2024-10-07T15:07:42.809546
7U4VU4p9,260,6,pIrbPqBQ,100,42,2024-10-07T15:07:42.809546
inzjRzJI,150,3,4TABsoDu,100,50,2024-10-07T15:07:42.809546
i1oRFLu8,150,11,YhaLzuSo,100,78,2024-10-07T15:07:42.810545
UAlC3agj,289,9,PULXdDGR,100,15,2024-10-07T15:07:42.810545
tbKEV0L3,297,6,s50R8Hm1,100,27,2024-10-07T15:07:42.810545
CJhYMPNC,168,6,vEU7rVlw,100,69,2024-10-07T15:07:42.810545
HFhID0iZ,290,11,KydyCHLo,100,50,2024-10-07T15:07:42.810545
d3NEMqpD,149,6,2Ef37Qpq,100,11,2024-10-07T15:07:42.810545
BqoiLopK,227,10,YyL3jGum,100,48,2024-10-07T15:07:42.810545
mNDo6Xnp,69,18,Xzx3eZfJ,100,73,2024-10-07T15:07:42.810545
Vfo7kZQ2,24,1,CSYLWZvL,100,97,2024-10-07T15:07:42.810545
DJZw3bGz,238,10,vaSenJMv,100,80,2024-10-07T15:07:42.810545
