quizId,userId,courseId,enrollmentId,totalScore,obtainedScore,date
RuDlfNG5,29,5,nzxWOBM1,100,2,2024-10-07
dRmpSKeM,65,1,MkOaS4QY,100,13,2024-10-07
VUndhHI1,260,20,J1tDPYSR,100,42,2024-10-07
QDcxLula,181,13,A90p5xs9,100,49,2024-10-07
Zydyd94m,213,9,MK9sH2qI,100,97,2024-10-07
rBa33PQS,57,17,wkaxo5LI,100,31,2024-10-07
xETuDj9V,221,4,6C3ELSPe,100,73,2024-10-07
hlWjNkeR,22,13,zNUb9odc,100,53,2024-10-07
kYLWAI8z,140,8,SuHSdmfk,100,27,2024-10-07
VdcM0WOM,286,6,6RzsFmZT,100,47,2024-10-07
R8AGvpE7,218,13,ncc8JFOn,100,40,2024-10-07
AcwVhC0L,278,18,oKIjc4M5,100,16,2024-10-07
la1lUaFs,111,2,nerNUtaV,100,76,2024-10-07
27ZaeDva,59,7,Lt0ydAR8,100,88,2024-10-07
syNfPkEt,276,5,eTe3t6ua,100,14,2024-10-07
GLEJ9ImI,36,15,IkSWw44p,100,3,2024-10-07
IXpiqXl1,229,6,g4kVUFsL,100,91,2024-10-07
gCFUynYf,161,5,t1fALmNQ,100,47,2024-10-07
YMQFsHmD,103,17,oyxkDrAT,100,5,2024-10-07
gNEeREYd,102,17,2GNFQmGH,100,91,2024-10-07
UITijl1o,105,10,iWRFnJjV,100,72,2024-10-07
V48fOLFl,33,11,6tmQlHCj,100,96,2024-10-07
InIpmur0,172,9,F7VTpFEG,100,3,2024-10-07
RMO7jsXx,222,9,HbtiPgaY,100,29,2024-10-07
9PwPbYxY,34,14,5DM1c0et,100,40,2024-10-07
j7sOg2oY,133,19,D2hqR0Xn,100,99,2024-10-07
BIkzR9md,274,7,HEh1n7zi,100,24,2024-10-07
c9zcl2ZO,48,8,idsrv6MT,100,42,2024-10-07
tXXcwAvm,42,20,fEBXpx0H,100,10,2024-10-07
SLYAhyI1,1,10,wNmz9lGc,100,58,2024-10-07
fzkecdYg,90,10,FHIOmSsN,100,46,2024-10-07
T3FEVF9R,252,4,yZgdBQOz,100,70,2024-10-07
16kv0mQ7,221,18,ZM70Az1N,100,14,2024-10-07
piyVDeUG,269,4,ui65vFtn,100,53,2024-10-07
3TK15ATk,230,8,g7VnbMsN,100,65,2024-10-07
ORaqFy7Q,78,4,XPlwqwIo,100,73,2024-10-07
k4DBIzM6,83,10,5P8NYTta,100,20,2024-10-07
YFfSc8yG,28,4,UVdiVODw,100,46,2024-10-07
xM4vTr30,230,19,RMfI6Q7x,100,100,2024-10-07
5JfBzgV8,170,10,JaQDO2hZ,100,80,2024-10-07
xpMWe2YI,148,10,fG9yWFkV,100,71,2024-10-07
ql81P894,128,8,QFBDIeTv,100,87,2024-10-07
zpsyVTC8,131,12,UVeJRbrf,100,64,2024-10-07
COmX8f9t,185,18,koIyBSGx,100,100,2024-10-07
7U4VU4p9,260,6,pIrbPqBQ,100,42,2024-10-07
inzjRzJI,150,3,4TABsoDu,100,50,2024-10-07
i1oRFLu8,150,11,YhaLzuSo,100,78,2024-10-07
UAlC3agj,289,9,PULXdDGR,100,15,2024-10-07
tbKEV0L3,297,6,s50R8Hm1,100,27,2024-10-07
CJhYMPNC,168,6,vEU7rVlw,100,69,2024-10-07
HFhID0iZ,290,11,KydyCHLo,100,50,2024-10-07
d3NEMqpD,149,6,2Ef37Qpq,100,11,2024-10-07
BqoiLopK,227,10,YyL3jGum,100,48,2024-10-07
mNDo6Xnp,69,18,Xzx3eZfJ,100,73,2024-10-07
Vfo7kZQ2,24,1,CSYLWZvL,100,97,2024-10-07
DJZw3bGz,238,10,vaSenJMv,100,80,2024-10-07
9W9dJIbB,69,5,aqUMY7jl,100,66,2024-10-07
Xb9gTteL,147,6,F6l3KJEK,100,46,2024-10-07
WuBIab1g,16,10,KB5KsQG3,100,69,2024-10-07
3jQz9ev9,29,18,OmEYFl3F,100,19,2024-10-07
ulkhLkjI,212,16,X1AdjnEr,100,1,2024-10-07
mSgCaKHF,196,20,3P5X6mPM,100,73,2024-10-07
kPKx3LOz,115,11,77oPLdej,100,48,2024-10-07
wyH9jonc,290,15,feGLvQ8n,100,24,2024-10-07
EXqz1dtV,151,17,rD1vJ6LJ,100,41,2024-10-07
aHg9jYaT,92,6,ckdY8T9C,100,28,2024-10-07
o7RaQS9W,31,2,vL6YJ1jk,100,89,2024-10-07
YU4Yyc1l,30,18,tifJjVt7,100,96,2024-10-07
F9jwEPby,47,15,muk5ph3W,100,65,2024-10-07
NW2LMocR,138,5,XFVM8zBj,100,34,2024-10-07
rsjZwNzo,227,4,4quLzq0P,100,78,2024-10-07
4bwIQKVR,142,16,Z0dKvhuX,100,0,2024-10-07
FZ69RUvj,154,15,QV3VitOE,100,89,2024-10-07
32OLiTEh,162,15,gMWGvclA,100,0,2024-10-07
3MZA290V,122,17,iSTKZlZR,100,37,2024-10-07
DWqGecXH,298,19,yYC5VcJx,100,73,2024-10-07
l3F1ea1N,30,17,60c5Cwzs,100,41,2024-10-07
VDYHVA7u,234,19,rgKQhra7,100,13,2024-10-07
wrGZY88s,66,17,UKOctqLi,100,8,2024-10-07
Bj0q1jLH,289,16,btb3tKeM,100,36,2024-10-07
R9KyPbEl,175,16,Ll691oCe,100,16,2024-10-07
WtRZRMQW,14,17,fae89Lsb,100,100,2024-10-07
RBTPcFci,247,14,QcTOnLcM,100,69,2024-10-07
dIL1h0JC,171,11,10OCoqSC,100,100,2024-10-07
aDt3akkn,193,14,y8IzlJvz,100,76,2024-10-07
PADuystm,40,5,inleNtee,100,55,2024-10-07
DhR6s6R3,199,16,sgnBzImw,100,51,2024-10-07
NXcq8Upq,100,11,un4nOrud,100,70,2024-10-07
rEstMafe,142,18,7pUAD1g1,100,84,2024-10-07
fp2MNJoD,131,14,qiIYmm2M,100,7,2024-10-07
OibwX4Hp,282,11,YGNGYFjF,100,56,2024-10-07
edSZZGqs,190,3,Mpk2HdQ4,100,58,2024-10-07
BM1zpc4O,199,20,5tmZwimI,100,65,2024-10-07
1rRjFcws,250,7,WwDeq8Mq,100,66,2024-10-07
d2XBpM5R,277,10,e2HpckhX,100,36,2024-10-07
XvUl7efa,58,3,GEvulStN,100,75,2024-10-07
2Jif2jcp,289,19,xFqcozjL,100,29,2024-10-07
T7rdH3Bn,230,17,IMvwUJnV,100,52,2024-10-07
QbMRp8fI,141,11,sqRZi4rO,100,90,2024-10-07
MTv4cr1y,286,15,nEjNrCrS,100,82,2024-10-07
cMefNT3G,268,15,Dvg6vt48,100,53,2024-10-07
ywjvddAr,235,19,FjzwVTfR,100,53,2024-10-07
GjD5nlHX,27,17,DHvaXgNp,100,69,2024-10-07
tBoR7Ev0,138,15,YCWMlcEk,100,94,2024-10-07
gE5DvzhE,52,13,5tn12lcx,100,92,2024-10-07
favFNmrz,198,14,cUL9Djsw,100,43,2024-10-07
HlnCr39H,119,15,OnCVwhpr,100,27,2024-10-07
Ok49wfIl,46,7,bE6Cj56D,100,19,2024-10-07
weE9UHDK,225,1,pHJEBWhV,100,24,2024-10-07
lXhm8oRe,298,17,CyTwZf4z,100,56,2024-10-07
rES1f2rw,126,16,LNvjxJo4,100,35,2024-10-07
yf21YBg0,127,4,vQihLZIS,100,23,2024-10-07
PvtBxf90,18,8,EhVJuCuk,100,10,2024-10-07
82vHvj1T,84,10,ZzWxw9Ym,100,81,2024-10-07
CMGwyYWd,239,7,9mos7WMw,100,72,2024-10-07
ifFKISKH,137,4,UiDxKnjk,100,57,2024-10-07
eUjePZ3N,185,19,HwVUGXYZ,100,74,2024-10-07
atZYS6Zv,46,18,WqmcQsp3,100,12,2024-10-07
IsTrl4MQ,130,6,XWw5rxvG,100,10,2024-10-07
Y4rbHGBH,54,14,rkAevO17,100,64,2024-10-07
wXzlezs7,10,17,eaIDz7XX,100,79,2024-10-07
dd6TPNY3,121,18,odb9d2Rj,100,33,2024-10-07
l0N88QZ3,75,8,XDmLFtR9,100,29,2024-10-07
VmTfO2ni,72,9,L1FHqB6I,100,48,2024-10-07
1OeoK3zS,191,16,midZxRA6,100,23,2024-10-07
5UE8ClvU,298,6,K1rXvnQZ,100,5,2024-10-07
iI4ipF7I,41,7,iwPEvwWm,100,48,2024-10-07
jXH4CdCH,291,7,ydsW5fFM,100,64,2024-10-07
k617c352,150,19,hjsKxa1x,100,53,2024-10-07
WKgnyw8z,56,12,TsE9FRcu,100,26,2024-10-07
oUfAP5Gg,175,7,AQOMcJjE,100,44,2024-10-07
wXvCR5XR,244,10,1CxNpDgW,100,2,2024-10-07
p1Z9e9rB,242,17,BmPNJUti,100,0,2024-10-07
CfsuOXHx,62,20,rlpNgPHp,100,37,2024-10-07
fbUTXfKI,176,9,j3e5cnye,100,79,2024-10-07
b3MWNtIS,181,19,FMM4WjnV,100,86,2024-10-07
MXPAGQh2,191,7,v1dS8q2y,100,45,2024-10-07
uB3jbFLU,251,4,jirtgvtk,100,42,2024-10-07
YtVnqDX3,276,13,MrDSpEqx,100,32,2024-10-07
cLFOlIEm,77,2,A1WSGHRj,100,26,2024-10-07
L1t9UzNh,125,8,aFJXwZLB,100,4,2024-10-07
wS63v64W,112,10,q2ltgOfB,100,20,2024-10-07
fNkWGHG1,207,12,5NskLUMw,100,59,2024-10-07
NZILjkw2,78,20,z0GEWwJQ,100,54,2024-10-07
iIECgZcR,243,20,cLOxJwBU,100,55,2024-10-07
QiC9V18t,125,1,iuuOOA9T,100,47,2024-10-07
YsVQcsqn,114,1,n8omSfKb,100,7,2024-10-07
iC50wf7U,275,11,pcIJtMgN,100,59,2024-10-07
Iok7ZyOJ,128,12,Qs0ARcwW,100,92,2024-10-07
M6mCzJQs,167,12,0dvjLnaA,100,100,2024-10-07
h5zil8Jz,43,15,bFmEq4IJ,100,38,2024-10-07
3SsToZSb,7,15,2XBnJeat,100,50,2024-10-07
dQkseYvN,70,15,EqFgxC6N,100,80,2024-10-07
5gSmOO8T,48,5,JAmyxc1c,100,44,2024-10-07
t6umbK4g,246,3,5OIU1j4U,100,89,2024-10-07
kp4RsYaL,284,3,MPZGwgGx,100,52,2024-10-07
Bf65tlas,183,3,scaCCR01,100,2,2024-10-07
sO7tXqB0,173,5,IIRrefA6,100,76,2024-10-07
tcOpxtXB,49,1,UxctySU9,100,47,2024-10-07
z8aCzOAT,195,19,jMxB96Dp,100,87,2024-10-07
kd9wmTEi,272,11,aIAT7tXc,100,32,2024-10-07
Ft3U9sRG,67,14,DQLatjIf,100,27,2024-10-07
9SteehHH,269,14,jw5vACkS,100,62,2024-10-07
ENTDM5ob,164,19,GaSsPp0U,100,88,2024-10-07
pbFoJNBf,66,12,CKLaGD27,100,97,2024-10-07
KHtD3gh9,283,8,5JlyJTPP,100,52,2024-10-07
OHroxoF8,215,14,UKWKWapw,100,31,2024-10-07
wSvEnWqu,71,15,GsbwLsje,100,8,2024-10-07
PAJsdFWh,261,13,88BcijTb,100,41,2024-10-07
rPrZc7SG,125,2,8zEahUVR,100,3,2024-10-07
5i1U7aRP,239,4,jeQYNqHx,100,36,2024-10-07
jRqeO1py,124,19,lojNDOh4,100,36,2024-10-07
a94iQPBi,22,6,5FVQ0LCv,100,29,2024-10-07
GuHuqm2p,168,7,nsSd8i85,100,0,2024-10-07
IRjbfocw,249,16,rhDIsf4W,100,99,2024-10-07
ZfkCUfDr,102,16,0Ns2ljMx,100,46,2024-10-07
Kp5M14Q5,194,20,M8okvznP,100,50,2024-10-07
SrFXaxus,209,18,Fr4LlKwU,100,46,2024-10-07
pmycJdle,80,11,3Xu0wxcb,100,63,2024-10-07
YEj3Rttg,56,17,kXcExqyn,100,90,2024-10-07
ZrSZpvXR,125,12,H1wtxhO2,100,6,2024-10-07
VeV7Dzfa,109,14,Xa46A6vH,100,37,2024-10-07
cwVl1ORr,214,7,Q5aASVZ3,100,82,2024-10-07
n6Pbup20,54,16,C3CC8hvz,100,100,2024-10-07
3kYF9ivJ,20,9,FdE2s2w9,100,83,2024-10-07
q2lkvSvU,230,6,zuVmVVIg,100,28,2024-10-07
BKXcsL3M,192,17,lYJzVfuR,100,51,2024-10-07
RRfiWh48,53,13,UMwCIjnr,100,27,2024-10-07
el6E8YlC,103,11,RwpguoiS,100,35,2024-10-07
zUWuUMV2,128,9,Q4xKvcz3,100,54,2024-10-07
MVRZbseN,236,19,mqOKjmoK,100,6,2024-10-07
KPiieaeO,53,2,dm85QH2m,100,100,2024-10-07
lXV1Xcyy,282,18,Ifopsd61,100,83,2024-10-07
yCQxNyhO,281,12,PI0CnhdX,100,20,2024-10-07
NYLUoZd5,38,19,JQoyMDXF,100,98,2024-10-07
dWlyCY0c,236,11,vPwh2FRk,100,37,2024-10-07
GNd3nTZi,292,3,BruyLMf1,100,58,2024-10-07
Od0XtLOU,144,7,SEWrns2f,100,30,2024-10-07
N8R6Wwkt,26,18,F9XNGHt7,100,92,2024-10-07
WaYHCqBD,144,17,oH9FPhos,100,2,2024-10-07
lqrnxgCR,168,1,6HSJ6A0z,100,97,2024-10-07
EEXqSlwU,38,18,Gqa5aWdp,100,97,2024-10-07
k68xHC4m,180,15,cAPCOczB,100,87,2024-10-07
iQfKIab0,262,14,OrP4XxaH,100,78,2024-10-07
SFwXeC0v,43,10,r68AcR4F,100,15,2024-10-07
tS6CRznJ,232,16,RYfQlxP6,100,94,2024-10-07
Gj56HR0V,63,1,FRwx1Iu4,100,10,2024-10-07
oVjSaeYN,83,3,Vi8tQx88,100,82,2024-10-07
tnuKQWBl,97,3,LSgHi6JC,100,73,2024-10-07
SVBDRe1y,24,14,Vs59YqVC,100,25,2024-10-07
OaYFXKHR,94,18,dpJ8OT1c,100,17,2024-10-07
yeHXGccL,201,20,APPEdKBE,100,8,2024-10-07
7ZCg8czG,207,1,K3Lpm0Zn,100,57,2024-10-07
WwMsNwR7,97,9,vLkcihoQ,100,0,2024-10-07
wX1eeXGx,46,1,zLgtBjFI,100,7,2024-10-07
ktKpPq7Y,148,15,oV4IckNW,100,7,2024-10-07
wrp1cOLo,300,18,yXcnXqRe,100,4,2024-10-07
3nB74XUq,228,16,dxHyzGXB,100,18,2024-10-07
wlHw0GIR,50,1,yt9MdSGR,100,60,2024-10-07
KJh64SsZ,250,3,AiV3la03,100,58,2024-10-07
hNHrClE5,166,20,PUaXJwQO,100,32,2024-10-07
scg5IQLw,97,1,Wkm9Nm8c,100,10,2024-10-07
JD0bLJhs,168,16,Ak0og4Ce,100,78,2024-10-07
ru7la7Sk,81,8,KeE4Rygj,100,9,2024-10-07
GiVjweOT,18,14,55qqC5hX,100,37,2024-10-07
kubnTLhT,118,16,kGmP0V1W,100,15,2024-10-07
M84gfAQs,190,17,DNriUeZv,100,43,2024-10-07
XmacwAj3,294,9,GkifrTDE,100,4,2024-10-07
KPnZ68KX,187,17,upgbOxV6,100,29,2024-10-07
jp8zSpH1,26,14,QSbwUhce,100,80,2024-10-07
HqWyPLAm,184,9,wzQidpXD,100,40,2024-10-07
YUCCgn6u,256,7,6ZYDVRrr,100,41,2024-10-07
F1AhqXHW,219,13,oaKoTnXq,100,13,2024-10-07
ojBERnJ1,41,1,a3WhLA5b,100,63,2024-10-07
WmHfuDky,133,14,oUa5jVOz,100,8,2024-10-07
oUvH23os,155,11,kjCk4hvG,100,58,2024-10-07
0TJnWleV,254,9,jg6RPUrh,100,78,2024-10-07
yL5a85AM,253,14,pCHLJR5M,100,10,2024-10-07
gm3cpIKZ,272,2,eQGw7DSA,100,96,2024-10-07
shOQ2szv,205,1,Y56objVb,100,32,2024-10-07
5OSgehSo,16,20,3soxtrwn,100,80,2024-10-07
X04SoBds,164,9,HfoUBEKX,100,89,2024-10-07
NkvznYPp,278,5,AC8VUw97,100,42,2024-10-07
9LIX42fN,53,6,Pf4yNqqA,100,17,2024-10-07
fOazLwYM,191,13,eoAJIUf2,100,13,2024-10-07
6i55SSMA,278,17,45Jjggif,100,67,2024-10-07
UhZLUBc4,102,1,LVNBhst2,100,3,2024-10-07
Vu3rCmVl,36,19,AZrcUbNd,100,6,2024-10-07
Hz5OAgqB,295,16,dpJOwyke,100,89,2024-10-07
tyXMvBXg,181,11,iejNakjF,100,61,2024-10-07
pxrNPNWK,172,20,loWUvimV,100,95,2024-10-07
EEsBCqM8,243,6,Ojd4kroL,100,82,2024-10-07
b5LMh2hv,45,19,ZRD5erhB,100,80,2024-10-07
EndfrI23,50,14,SGtoWoc2,100,83,2024-10-07
hK8sG1Wm,86,19,X1B3IDZZ,100,1,2024-10-07
FL9Fn5uM,65,20,tPvjgFyH,100,31,2024-10-07
71UsVbpk,298,18,fYVJ1oGZ,100,67,2024-10-07
efu6YnKP,242,1,bnVbMXj6,100,75,2024-10-07
B5wyqkx1,244,12,czJDvxRg,100,19,2024-10-07
VkLw8g92,203,2,YLGlIFh8,100,90,2024-10-07
Dn23QbkR,97,2,6zQC0K4L,100,80,2024-10-07
vJf5tbwc,3,5,SzFpmKys,100,15,2024-10-07
NzQP6q6j,216,15,rzyLaTzn,100,60,2024-10-07
mY0Q41JL,222,4,WwOY9vYX,100,22,2024-10-07
F4FKv57P,95,4,bnZXB9pH,100,42,2024-10-07
LXAg4yFK,141,1,wGoK3PEv,100,59,2024-10-07
DKMikXc6,57,7,SdqQR9X2,100,65,2024-10-07
1ylcabzf,61,4,nWvkZkU6,100,49,2024-10-07
vwYkI2kk,195,17,6azL2mds,100,76,2024-10-07
k7ypigdS,259,7,RzkCW5fG,100,58,2024-10-07
4icv1H4C,228,20,sNBluksi,100,80,2024-10-07
xihh3B8D,294,12,jVZ2qwLc,100,3,2024-10-07
XYjha3Z9,59,2,so21ugHb,100,92,2024-10-07
qn3DBGZe,157,6,eVd6ZQnC,100,60,2024-10-07
mgDL4eTI,191,2,R31l5E83,100,53,2024-10-07
MZtMaTrr,233,4,1sV73fuo,100,15,2024-10-07
8zKmMFbV,53,5,KD67BObX,100,65,2024-10-07
FmxF3KCf,9,8,MPz2VpiY,100,88,2024-10-07
9xySeyuH,293,16,yODhQoUI,100,17,2024-10-07
6Dew03GB,170,19,m0zDhtIL,100,73,2024-10-07
13I0GiY7,3,10,w5Qoj77b,100,2,2024-10-07
65iEiSOt,74,7,feFPEaLg,100,53,2024-10-07
JfFKm1Ed,52,5,kpdDTbup,100,53,2024-10-07
uwhKv0p6,128,17,HbQbpUSx,100,100,2024-10-07
jsRIFk85,141,9,nSZs673M,100,84,2024-10-07
ja7StVvf,192,11,CHdptZbP,100,90,2024-10-07
x79BwePV,218,6,h4KCHgzK,100,30,2024-10-07
TZcTAu5r,119,13,UQ9C7zFA,100,51,2024-10-07
hM0VtvXm,49,5,RVSCjBzD,100,97,2024-10-07
901IrgLp,94,3,5Km44n2f,100,45,2024-10-07
P9J9iIRL,89,7,AptXLHD4,100,92,2024-10-07
EacSFzs9,232,2,zA6ZXyWs,100,57,2024-10-07
2G2fLJ2V,171,18,UMicq2Np,100,95,2024-10-07
yPnJHOVa,293,17,Z007j13W,100,89,2024-10-07
Z7jElAGE,53,4,V0Mhwwkb,100,49,2024-10-07
7Yi12UzY,219,2,CxBMUbQc,100,21,2024-10-07
fA6Xs7nS,290,16,9YYIrbrB,100,16,2024-10-07
6YkWfvxd,71,20,naGjGWLz,100,0,2024-10-07
nyMUr0nV,140,5,TUIG8sn5,100,75,2024-10-07
pVJ1AjAX,103,8,dpGjYAuo,100,45,2024-10-07
21bbQQI4,36,2,pL2kjNiE,100,53,2024-10-07
Y3GN2FtI,246,13,RzFunVTw,100,31,2024-10-07
zQCDQ4wh,249,10,FbWIZaMw,100,18,2024-10-07
8njQozox,3,17,dV2z5GFF,100,19,2024-10-07
P01TTMi1,152,20,waE9Uqvc,100,93,2024-10-07
y6hRIGLj,135,19,fvytkuI6,100,62,2024-10-07
8UzcmUZt,14,18,VRPSUmXi,100,12,2024-10-07
jF77JoEK,142,7,7hGUfYF7,100,0,2024-10-07
Yk9KunrN,260,13,6uEK3It4,100,77,2024-10-07
05CBFCaW,236,12,GBRvxAVr,100,94,2024-10-07
oQokGfqG,260,1,7leW29CX,100,76,2024-10-07
GwQlPE92,261,6,wwyHXOm2,100,60,2024-10-07
Ak3H82c6,26,16,Aylz3cGl,100,29,2024-10-07
g8dFbwph,187,16,zDel80VX,100,27,2024-10-07
2hUQyePw,26,6,YS2Rxboo,100,55,2024-10-07
LW0xSzIS,247,11,ngbk1dan,100,81,2024-10-07
0zfq1ERl,174,17,wz5gYYaQ,100,56,2024-10-07
3C6a18kw,34,1,4xGZCENm,100,16,2024-10-07
WN4TLoIL,95,16,pFjUyWdR,100,37,2024-10-07
GKm40vEO,184,5,Km3ogJlH,100,31,2024-10-07
gJKi2Eor,283,15,O60VN47b,100,15,2024-10-07
kl5MZWB6,117,20,NIrHW80u,100,33,2024-10-07
rxyGPfxC,203,11,mbazawE8,100,2,2024-10-07
R2Sa4SWf,166,17,RSqTCBb2,100,54,2024-10-07
U08ulukq,84,9,Bni34mX9,100,93,2024-10-07
YTXw8gNu,19,20,VfPpqEhR,100,69,2024-10-07
Dgda0j3C,13,12,ZaDElRDb,100,39,2024-10-07
A9SEsb07,108,9,IFOFfKzL,100,17,2024-10-07
qWwxsAFa,24,15,m7ZbSzq0,100,1,2024-10-07
OL3o2RDg,222,11,fVEiKYmG,100,46,2024-10-07
jUICw6BD,102,20,WcNu6CDX,100,9,2024-10-07
D6RY0dVz,157,4,OoQBTEzf,100,4,2024-10-07
LfM4dgsg,100,2,5KUfhcSZ,100,36,2024-10-07
1aHhp1yG,177,10,i6uw3Xfp,100,100,2024-10-07
aIVJnmtZ,126,3,S8qCqZti,100,48,2024-10-07
YPyGhJz4,113,7,wspY5Zb6,100,83,2024-10-07
FxOPg32U,164,2,SjtiQrH4,100,19,2024-10-07
DQjgX5bL,264,6,NKDEmfNW,100,61,2024-10-07
OBVZzjEu,182,8,zrtwdoPq,100,9,2024-10-07
STH2ApbA,174,7,YI88BO0r,100,59,2024-10-07
Rki9IlVi,295,8,lBTIFEgC,100,8,2024-10-07
gwJpAmtb,6,13,463Mwmbj,100,40,2024-10-07
tAv0CcRc,121,17,oxVHEIk3,100,37,2024-10-07
7LGnzOhA,26,19,tpTl6IDm,100,6,2024-10-07
rlJQBa3m,209,20,kJi2aRR1,100,16,2024-10-07
6QrcDI7B,106,9,p9VajE48,100,7,2024-10-07
l0a5oCL0,84,4,JjqS4aMI,100,7,2024-10-07
sk38qAKP,17,6,hD99CBhO,100,25,2024-10-07
EPpRqyKr,131,8,LgJDkmSZ,100,1,2024-10-07
SYVwoi0G,281,16,LbzuJ25M,100,32,2024-10-07
LqpSxuS3,214,16,0OUlati4,100,76,2024-10-07
21elkSLe,134,18,IcsMCuuv,100,30,2024-10-07
vBYJ4IXx,190,9,KCWSg2KR,100,96,2024-10-07
wS79ByJK,56,14,78Jxs4aN,100,47,2024-10-07
V6xRiEwg,269,1,x8XCwR8j,100,39,2024-10-07
Fa5Rc0VG,100,4,fdc3WoOV,100,15,2024-10-07
Cm4ZXgKY,27,15,rDbRhNnz,100,79,2024-10-07
2Nc2Kmsy,148,20,6GOBLrJd,100,46,2024-10-07
tH15P3X1,42,11,VLA3xHeo,100,73,2024-10-07
NYKMcTZ3,273,19,gPA2lCwy,100,3,2024-10-07
3mYAJU4q,212,2,RQjyHpfN,100,93,2024-10-07
vx87ZQMk,236,15,U87Xidr2,100,28,2024-10-07
zyVXEcI6,284,13,T3LGeqEi,100,80,2024-10-07
TegukuIh,296,4,RAtqjJ5r,100,67,2024-10-07
O6QxENiR,31,10,CoGSh7FA,100,31,2024-10-07
dO9ZQOk0,252,12,zutERhxx,100,57,2024-10-07
AitwLxBG,270,1,4SVw5Zci,100,73,2024-10-07
y4YbuLys,246,12,xjnuRrkY,100,22,2024-10-07
PSPRvnaW,228,11,c1HJVUKw,100,15,2024-10-07
4d0matYT,49,6,YsHwP0tz,100,20,2024-10-07
xpEo0mI4,189,12,stOwuGEI,100,26,2024-10-07
IUYUQhYl,179,11,yNWemEQq,100,89,2024-10-07
nyJ7RBAA,63,5,d8UXlYPD,100,89,2024-10-07
8Yfe01mv,7,1,wmwZZ1c7,100,0,2024-10-07
8uLczmnH,159,1,QjZ9paoS,100,45,2024-10-07
PrqHYcbF,239,19,uFI4NnFd,100,29,2024-10-07
QINqqXyd,58,2,FbCXBNcw,100,86,2024-10-07
JGe5g9zT,114,18,CtayjJla,100,7,2024-10-07
Dgq5uhtq,285,20,A6KinIpq,100,11,2024-10-07
fnHaBlJY,171,2,Lcg5KNLz,100,89,2024-10-07
s8RYr6pK,247,16,BCA27Tdb,100,27,2024-10-07
eqBVWcdz,167,3,9NA1ClkK,100,30,2024-10-07
1lN17jfK,257,4,KrMInFgn,100,42,2024-10-07
KOFS81VG,260,7,fQN0NQ1U,100,54,2024-10-07
eFMKoxQe,292,11,VAqvsDuK,100,34,2024-10-07
QZimWYwB,192,5,gAGBzugx,100,19,2024-10-07
zm8QEhGs,198,16,EPM0Qg0L,100,35,2024-10-07
WQoSfDhc,185,7,svfOpsYF,100,91,2024-10-07
rHjUj8Vi,95,15,lljJJAlX,100,5,2024-10-07
TGXudylu,299,19,Qxxxo8sg,100,74,2024-10-07
GbJKt4gv,68,3,GeZUIy8Z,100,81,2024-10-07
E8h07dh8,44,20,2IobJD3c,100,21,2024-10-07
Gf1gh1ot,169,15,kiTkW9iV,100,62,2024-10-07
JhhGcMaK,291,1,Gysr4SyN,100,32,2024-10-07
JoreWyCo,39,12,dYXS5zDg,100,27,2024-10-07
POI37XPZ,84,11,aixgJzsM,100,47,2024-10-07
c2prALGl,253,6,OMy7WuCS,100,79,2024-10-07
NzNziBzX,68,12,bFkOXRKr,100,3,2024-10-07
pLkcJNX4,55,4,BlPprOQZ,100,63,2024-10-07
ImpyDxc8,234,14,7yWDTbLr,100,37,2024-10-07
xIVFHn8d,102,6,pYVH4q08,100,15,2024-10-07
khO5VvkS,176,12,TLHwGFjN,100,80,2024-10-07
ZvIfI6Z0,80,12,Jw7f55IA,100,4,2024-10-07
68HYmmKG,219,4,xz6DGuuO,100,61,2024-10-07
vyHUtO4r,65,17,Mj7lHMgR,100,19,2024-10-07
jYeVY54G,230,11,VAr00Ym0,100,1,2024-10-07
xiJFaoD8,43,19,LcVwY9jy,100,63,2024-10-07
BztK0wpF,291,10,4ZRvfkIM,100,43,2024-10-07
JPAq0FYg,94,15,eX0jCLho,100,34,2024-10-07
q9wPX4pb,252,1,aks2NOKA,100,3,2024-10-07
4tpfq7T5,227,1,XLDuMYKU,100,31,2024-10-07
lAKONvDL,35,16,cX3RmzY5,100,93,2024-10-07
DqlZxu3Q,94,20,lmnf03Ul,100,25,2024-10-07
bATSrcxa,5,19,wQcDbZct,100,70,2024-10-07
nNetVGPg,258,5,PM72foUg,100,58,2024-10-07
cmMr3QpI,73,8,zYzPTylA,100,29,2024-10-07
mhjT0lJ8,188,18,dGKBmFKp,100,71,2024-10-07
fs4X3Dau,11,11,5bsP3S0w,100,58,2024-10-07
z0FDTapf,93,6,zCo6MHob,100,92,2024-10-07
vJ7hjmNF,61,8,We7AWZeg,100,59,2024-10-07
6TiPMkod,62,1,CwcMhWGD,100,30,2024-10-07
TCTQ1YWx,98,17,cEHsl3wI,100,45,2024-10-07
vqf4TE5x,160,18,8VdTjscZ,100,29,2024-10-07
98tyUrGQ,30,16,aWqO1phg,100,80,2024-10-07
MEuU054Z,123,8,XkSNepWk,100,64,2024-10-07
S5pshAWS,62,5,m4nehYOn,100,41,2024-10-07
VCi5jPuU,280,16,lTyrvJ6s,100,20,2024-10-07
qcE1fQr7,39,3,FYwH4p5P,100,24,2024-10-07
X7BwpuUH,226,1,ISy6N9tK,100,68,2024-10-07
xzLbG1Gt,92,3,GToFMBcR,100,44,2024-10-07
