feedbackId,courseId,userId,enrollmentId,overallSatisfaction,contentQuality,instructorEffectiveness,comments,createdAt
sgOESAkW,19,227,UgKhIF4h,1,3,5,Could be better.,2024-10-07
sxhWU0KW,20,255,oPWG6otw,1,3,2,Very informative.,2024-10-07
FPko0Vym,3,13,ubZ5S8q0,3,3,3,Could be better.,2024-10-07
AnHe6Jp8,17,75,N7VrJVNB,3,4,5,Great course!,2024-10-07
EiaSYpaU,7,261,ev3luZxW,5,2,3,Great course!,2024-10-07
kuqKgTIy,17,50,nWCk37Iz,5,3,1,Very informative.,2024-10-07
nGWbu92E,11,254,tX31rK2U,4,4,3,Great course!,2024-10-07
5ftF20PK,17,84,80Sa3ulU,2,4,3,Could be better.,2024-10-07
vjwSUzIA,9,91,y6GWO4qE,3,3,1,Very informative.,2024-10-07
yXwoOeFF,16,101,WU4sV5f6,4,3,4,Could be better.,2024-10-07
sjYz0LLQ,12,90,fgIEJKGc,2,3,1,Very informative.,2024-10-07
Ee1S4VhE,17,245,hqwl2Kmt,2,1,4,Great course!,2024-10-07
7qv45m2t,5,93,5l8mk1nU,3,2,3,Great course!,2024-10-07
WGvsFCW0,10,74,3gD8oRWa,3,2,3,Could be better.,2024-10-07
RQqewDff,18,158,BVaVfBCS,5,2,3,Great course!,2024-10-07
5hWx1Hi9,18,286,THkbEVy4,3,5,5,Great course!,2024-10-07
qE4YxFOc,6,193,Px0RJZbj,4,2,4,Great course!,2024-10-07
c0LAQpi9,8,292,hdFKuzs0,4,3,1,Very informative.,2024-10-07
VW6Gsqc8,6,259,pMGa6Pb2,3,2,5,Great course!,2024-10-07
CkhKet3H,7,298,QyRPQ5yO,4,3,2,Very informative.,2024-10-07
wERivJQB,3,61,5eiDLFQX,5,2,5,Great course!,2024-10-07
0YcL6IEq,7,27,saejfBjs,3,1,1,Great course!,2024-10-07
zPZ49l3V,10,257,kSG4mULR,2,3,2,Great course!,2024-10-07
070KMIfA,3,16,QLkbcwMm,3,5,4,Great course!,2024-10-07
auOAlygJ,17,44,4OCVtHjq,1,2,4,Great course!,2024-10-07
2hC3N0Jp,9,249,wPaAgeSJ,1,4,2,Could be better.,2024-10-07
6oIUGqxn,8,122,R0xoHQd3,3,3,2,Could be better.,2024-10-07
NaYwrK86,5,45,onGyLSrd,1,1,3,Very informative.,2024-10-07
A331brwa,20,93,eH1IBasV,1,3,3,Very informative.,2024-10-07
EyXc6cpp,10,81,IqmPJhkc,5,4,1,Great course!,2024-10-07
n0y0lURB,14,272,MSgkU4Qx,3,1,5,Great course!,2024-10-07
Z2GRkpuq,10,195,UBQIghcq,2,2,4,Could be better.,2024-10-07
4xV5jZvV,18,289,2zPsuUfV,2,1,3,Could be better.,2024-10-07
m1UMtZE8,2,63,knX7hdrU,5,5,5,Could be better.,2024-10-07
E50M0Z6W,15,86,2MNm55ed,4,2,4,Could be better.,2024-10-07
FwQ3wm7D,5,80,S1UBThM9,5,1,1,Very informative.,2024-10-07
zp4JCxzY,4,278,jMckPjj0,2,4,4,Great course!,2024-10-07
oCpGUUaM,20,59,fBHKk6Xi,4,5,1,Great course!,2024-10-07
pU9lm8vR,2,282,yOnpxWMz,5,3,2,Great course!,2024-10-07
HsqmoGxe,15,139,Hdj9TakA,3,3,4,Very informative.,2024-10-07
Y30sbvfp,12,75,at3ei6Kh,2,1,4,Could be better.,2024-10-07
NQ9Hicdh,2,28,esLiRWRm,1,5,3,Could be better.,2024-10-07
ubUzsfOy,19,72,cdMnwzCE,5,1,5,Very informative.,2024-10-07
xCeBKKdO,4,69,XN0Duccm,3,3,1,Could be better.,2024-10-07
dzUDYZQd,6,80,i98v86Eg,2,1,1,Great course!,2024-10-07
K0Ef0abj,16,2,UgRohHgO,2,2,4,Very informative.,2024-10-07
rNRe8QRd,19,120,21bwo7yI,1,1,5,Very informative.,2024-10-07
qjJohDX3,3,46,tv2dOi9D,2,1,1,Could be better.,2024-10-07
cKtOvF0k,12,144,YE91BbzN,4,5,1,Could be better.,2024-10-07
rJk0pOXA,1,281,UKPR1rky,1,5,2,Very informative.,2024-10-07
xgpOuGxD,20,283,4TWpI6Qs,2,1,2,Could be better.,2024-10-07
SJ1Qm1Gt,16,220,h3NoDAXm,3,5,1,Very informative.,2024-10-07
g3rPa8Bp,4,17,N8v9ECKR,2,3,4,Could be better.,2024-10-07
seMWT7k0,1,51,PaM015SG,4,4,1,Could be better.,2024-10-07
rZUhUH8f,7,71,GkmlB7Zo,5,5,2,Very informative.,2024-10-07
JKv1AwDe,8,175,sDwYzpFt,1,2,2,Could be better.,2024-10-07
BU14x0KE,6,36,F66Zum0W,4,4,4,Great course!,2024-10-07
UXp8jkDB,17,40,FgocDNqu,4,1,2,Could be better.,2024-10-07
FnGgoW0k,17,198,ww1zL9l7,3,2,4,Great course!,2024-10-07
ixHcjNNZ,15,237,IBVSH07E,1,4,2,Great course!,2024-10-07
fqErgMpC,15,202,XokXmdvR,4,1,2,Could be better.,2024-10-07
VP1dnUKg,8,8,Np3n0Wkk,4,2,4,Very informative.,2024-10-07
eZ1Ss6bi,19,215,P0HSTnhA,5,2,4,Great course!,2024-10-07
O2q9jJRn,10,2,N9NHvX4t,5,4,2,Very informative.,2024-10-07
pL5RT7Ad,15,125,Ejpmx7hn,2,2,3,Great course!,2024-10-07
p4jLr2wn,9,16,UkNch27g,2,2,4,Very informative.,2024-10-07
4DuFzw9H,7,219,DaMegl98,5,2,3,Could be better.,2024-10-07
oejMOL0n,13,231,c0IugHNk,2,1,4,Great course!,2024-10-07
xGwAGNlj,14,206,BiZCBKg1,5,4,5,Very informative.,2024-10-07
nJCW3yD6,14,135,EBDdozBk,1,3,2,Very informative.,2024-10-07
5hRFo6vd,16,160,CQuOcHem,3,5,4,Great course!,2024-10-07
w6CXI7aR,15,106,LKfm7nfm,2,2,1,Great course!,2024-10-07
DRrGCWlX,4,223,rw0IbfTH,4,5,1,Very informative.,2024-10-07
BlFhSFPU,14,74,tEJwXeMY,3,4,4,Very informative.,2024-10-07
kY97kgZg,7,206,mDcdYL8T,1,1,5,Great course!,2024-10-07
hmFzc5HG,18,19,mdOksCX9,4,1,3,Great course!,2024-10-07
hm9kLPoJ,16,153,CPt0ycM8,3,5,3,Great course!,2024-10-07
JmGsqAF1,20,121,vPMmQHMx,5,5,2,Great course!,2024-10-07
IP7Cfa4d,10,255,2wmRm1A5,4,1,2,Very informative.,2024-10-07
E8Rce3aW,11,138,zp23sAn5,5,5,2,Very informative.,2024-10-07
0HA42aWJ,10,91,wuFgl2WP,4,5,5,Very informative.,2024-10-07
YWkhag6T,11,146,bNmHsE54,2,5,1,Could be better.,2024-10-07
o1vemQzd,4,145,qCg4D6w5,3,3,4,Great course!,2024-10-07
DRcnyXcB,5,105,JxyXH2Eg,4,2,4,Could be better.,2024-10-07
YZPNqKEO,10,140,PInEhS5C,5,3,5,Could be better.,2024-10-07
SwF8mOqy,13,172,OBaJjlvH,5,1,5,Very informative.,2024-10-07
QhMrqwvE,3,110,mWaBXF5w,2,3,5,Great course!,2024-10-07
alY1Eon7,19,161,kgFSsIW0,2,2,4,Could be better.,2024-10-07
RtsfORsf,17,261,f88k1gkg,3,1,3,Great course!,2024-10-07
UQS4rWgg,12,291,Y2sNUuun,4,3,1,Very informative.,2024-10-07
8tQyKlI6,20,270,Lmg2cudI,3,4,1,Could be better.,2024-10-07
kpPpucA5,13,145,E2GNTENm,1,4,3,Great course!,2024-10-07
OWH3p57r,15,218,62gwN1s2,2,3,3,Great course!,2024-10-07
oe9T6ILM,12,247,3rey2vpU,5,4,5,Could be better.,2024-10-07
pkue6MCF,19,106,BOcx4vBL,4,1,1,Great course!,2024-10-07
nCeLMeJx,14,243,iWRpAR8k,3,2,2,Great course!,2024-10-07
Lw5SM7MN,8,294,Z411gtdT,5,2,1,Could be better.,2024-10-07
b1tc7I6F,20,249,f9M5NWne,2,5,3,Could be better.,2024-10-07
Aa2L14VE,9,117,TotEZgnK,3,1,3,Very informative.,2024-10-07
eWKPK8sf,7,136,kYNMYSiq,4,1,1,Great course!,2024-10-07
3Oj1yAtR,10,285,jIEEMeiM,1,5,2,Very informative.,2024-10-07
2BMOQsoV,4,94,s84j5brA,5,4,4,Very informative.,2024-10-07
cFQX0hqu,7,64,DeCSMQtu,2,3,4,Could be better.,2024-10-07
NxJXH110,8,281,QRrDTv4Y,2,2,3,Great course!,2024-10-07
qyIl0rpq,1,123,4MuYPS6m,4,1,3,Great course!,2024-10-07
FVTKqK1s,11,289,TLTtymFp,1,2,1,Very informative.,2024-10-07
SiBzoEkd,18,51,UjFiYSec,3,4,5,Could be better.,2024-10-07
Cw4pTftp,14,37,dtB55ho3,4,3,2,Could be better.,2024-10-07
NOlmdnyD,1,44,XjqrlQeo,2,3,1,Could be better.,2024-10-07
4GJhzRby,15,76,luUtpgGb,2,3,5,Could be better.,2024-10-07
1AgfCpO6,5,139,ggUTTlec,5,2,3,Great course!,2024-10-07
UWbCe0kc,17,250,HrGf6uWP,5,1,1,Great course!,2024-10-07
qT8arg5w,10,89,zfoIHGin,4,1,4,Great course!,2024-10-07
bYmRW6AQ,8,179,lzwbIW2l,1,5,3,Could be better.,2024-10-07
UQOjI2IF,18,93,nmxhyhOz,5,3,3,Very informative.,2024-10-07
Bsi833Fg,13,292,uMGp351N,2,4,4,Very informative.,2024-10-07
44saLlFi,5,79,L7JZbl0N,5,2,4,Very informative.,2024-10-07
qckLwMje,19,16,sPhVK2Tv,5,1,5,Great course!,2024-10-07
fUNfEXCQ,14,225,lXjc91FD,2,4,4,Could be better.,2024-10-07
5MdHvjxB,10,33,p9oB7Jky,1,5,1,Great course!,2024-10-07
Gth89DRS,7,242,gABh6VJl,1,2,3,Very informative.,2024-10-07
qF3y5lbN,18,75,LHiOL50W,1,3,4,Could be better.,2024-10-07
Kna736Em,6,192,St6XkHXp,1,2,1,Could be better.,2024-10-07
AMmV4eI1,2,110,6PtUQS3e,4,3,1,Very informative.,2024-10-07
8eFjfpO0,16,231,CB9O8FKI,4,1,4,Great course!,2024-10-07
A00RvOMU,6,144,826Xb3Oz,2,2,2,Could be better.,2024-10-07
lqTS5Ot3,20,245,YM3GqqJO,3,2,3,Great course!,2024-10-07
8VcS9XpW,14,61,mdDOsbFu,3,1,4,Great course!,2024-10-07
Xdg805ID,4,90,v5PJnewC,3,4,5,Great course!,2024-10-07
vVBiFB7N,8,184,LrQKq2ka,1,5,2,Very informative.,2024-10-07
3L85o0oq,7,173,iA52An4I,1,5,5,Very informative.,2024-10-07
RnW2b8V2,1,124,2lWpRRbP,4,3,3,Very informative.,2024-10-07
t0NRZQs3,20,97,I52OLu71,1,3,4,Very informative.,2024-10-07
q1TjVUtb,16,18,QxzF3B98,2,1,1,Great course!,2024-10-07
twCJhFyu,2,43,kKLjPdwF,3,2,3,Could be better.,2024-10-07
sabJm19v,7,23,1w825Smj,3,1,1,Great course!,2024-10-07
ehmFPYmD,3,130,W7T7ZzS1,1,2,5,Very informative.,2024-10-07
T5wcqbcZ,8,77,vf44cSgy,3,3,2,Very informative.,2024-10-07
ZigvP0Gi,13,175,zx9LN9Xd,4,3,2,Could be better.,2024-10-07
eyeZMn6g,8,20,BvYEZzQs,3,5,3,Very informative.,2024-10-07
yyEMyDAV,15,275,807DDpyX,4,5,3,Could be better.,2024-10-07
UbH0L6ou,7,73,cNQI7cpo,2,1,4,Could be better.,2024-10-07
jYiDP4A5,4,180,Bf6ek3b1,5,3,3,Could be better.,2024-10-07
5aBI7A8e,7,210,RXJfUqn7,5,1,4,Could be better.,2024-10-07
d5bSNbv5,15,299,dSwxdJLW,5,5,1,Very informative.,2024-10-07
6dHRMtis,11,296,p6wtZZGP,3,1,5,Very informative.,2024-10-07
Dsd3oMrL,2,39,vqhq5Q8h,4,1,3,Great course!,2024-10-07
CByyPFbm,14,55,MXziTyZn,1,5,3,Very informative.,2024-10-07
F8efdwou,14,195,wBi2vifH,4,5,3,Very informative.,2024-10-07
vLALqPlw,11,68,jQYhhL6D,3,1,2,Great course!,2024-10-07
R3rMxygR,15,40,MqvAPLYt,2,3,1,Great course!,2024-10-07
jZxnZrRf,10,174,V2gGtWnN,2,5,1,Could be better.,2024-10-07
zExNylZj,14,280,J1jjEV2W,1,2,4,Very informative.,2024-10-07
riJORArD,17,125,tiKTSReh,2,2,5,Great course!,2024-10-07
ABnId41M,3,189,qwcWHkDR,2,2,1,Could be better.,2024-10-07
xawdIH9s,6,150,c46YCafK,5,5,2,Great course!,2024-10-07
0RqfHiES,14,204,4KqhE88r,3,2,1,Very informative.,2024-10-07
q26Gah80,13,299,EDfUNV36,5,1,1,Great course!,2024-10-07
aJfvoMMz,11,148,JlxAdNWD,5,4,3,Great course!,2024-10-07
6NwKnSrK,7,67,rhV5O9Oy,5,1,4,Could be better.,2024-10-07
aoBFxkd4,6,163,1SibVMLs,5,5,5,Very informative.,2024-10-07
yYscnbXp,14,98,MWvdua73,4,5,5,Could be better.,2024-10-07
g3Icoyxe,19,169,z0La1Eca,4,2,1,Could be better.,2024-10-07
5E9Nn02C,4,287,xF5Svano,4,3,2,Could be better.,2024-10-07
8xBCp1Ap,7,20,RJEnuQSh,4,4,2,Great course!,2024-10-07
Shf3C0uh,1,84,BihByVY3,2,2,2,Great course!,2024-10-07
xYyTRAb9,1,66,3cask4AQ,5,3,1,Very informative.,2024-10-07
VJMxSvhz,14,103,k4LK24Dy,3,2,2,Great course!,2024-10-07
wXH4QoKH,15,165,09s3freu,4,2,3,Great course!,2024-10-07
M7ZlMyUT,13,118,l0LFhoqO,3,2,1,Very informative.,2024-10-07
yRzWqiZx,12,65,4fpOy7cl,4,4,1,Could be better.,2024-10-07
fuzf8tV9,13,182,AiqLFbDB,2,3,5,Very informative.,2024-10-07
QJvX4qJH,8,269,WWszJk7c,2,2,3,Could be better.,2024-10-07
JMmi0UxH,19,75,T7W8O70E,3,5,3,Could be better.,2024-10-07
ExmFOzVn,16,99,V7hX9JdL,1,4,5,Very informative.,2024-10-07
Tnn7kl5X,7,88,rvqnrW6M,4,1,5,Could be better.,2024-10-07
f2IuY9Cw,13,289,5BQq8UVY,2,1,5,Great course!,2024-10-07
y1sI5gh9,11,60,xb9oHasI,2,4,2,Very informative.,2024-10-07
1FCayElW,18,213,ZX6Ez4Kd,5,5,5,Great course!,2024-10-07
MiDDnxuT,1,182,7WdQ1Auh,5,3,5,Could be better.,2024-10-07
Yw2UXmVU,10,237,99l5rc52,5,3,1,Could be better.,2024-10-07
hIJYHpqN,11,36,Ke4TpUoa,3,4,2,Very informative.,2024-10-07
HGeghtJ4,4,299,z7hL3HHb,2,2,2,Great course!,2024-10-07
6YPDB9Bm,9,220,dRYNu3xn,4,3,2,Could be better.,2024-10-07
shgABFVI,19,131,qdBe4WOW,1,3,5,Could be better.,2024-10-07
cuZpyCLJ,1,53,KI7pcahC,2,1,5,Very informative.,2024-10-07
qwxhRBIU,2,86,RJb8Sw4F,5,2,5,Very informative.,2024-10-07
p2JkFfxx,18,271,ez5mYPBV,3,2,3,Great course!,2024-10-07
QRXJHHNK,13,25,CYqleQSI,5,2,4,Could be better.,2024-10-07
vocaL3IR,2,52,dTWvjuLM,5,4,2,Could be better.,2024-10-07
nklh588G,8,111,if69B315,2,4,1,Could be better.,2024-10-07
OYgIEfnS,12,58,bMhXprQY,1,2,5,Great course!,2024-10-07
O9IllAzW,11,260,CbXRpQDp,4,4,5,Great course!,2024-10-07
CDUmUXXU,6,46,lRcbDNbn,5,2,3,Very informative.,2024-10-07
52CnPpZB,6,62,zkfC2gHr,5,1,4,Very informative.,2024-10-07
XAWz98Br,14,248,5EVky1jQ,4,5,1,Very informative.,2024-10-07
3GD121x3,15,298,sRM10Nmi,1,2,3,Very informative.,2024-10-07
lgP48xmK,14,295,o4xIdp7X,5,3,1,Very informative.,2024-10-07
dzxvKawK,15,63,R4cSxX72,1,3,4,Could be better.,2024-10-07
DOnXMeFP,3,253,YxF7jwuK,1,4,1,Very informative.,2024-10-07
aU83mqPA,19,233,Nj2Hxcrm,2,5,5,Great course!,2024-10-07
K9TPGX9A,15,52,5eIKEBeG,2,4,4,Great course!,2024-10-07
q2aLa2aO,16,272,7SffosTx,3,4,1,Very informative.,2024-10-07
ewNSX6E2,9,235,FJ4ANSWn,1,1,4,Could be better.,2024-10-07
QU81O9lP,11,298,F9vMtaWh,5,4,1,Great course!,2024-10-07
kUqozfp2,19,154,jEZ3QvBV,5,2,2,Very informative.,2024-10-07
sRnwNj4d,19,256,ApnwUX0R,2,3,1,Great course!,2024-10-07
9theuv8v,6,10,MfHiP4b3,1,1,1,Could be better.,2024-10-07
ESmeG9sf,8,261,NeGelVRc,5,4,2,Very informative.,2024-10-07
NEQdrNBJ,7,49,5SrcmMoy,1,4,3,Could be better.,2024-10-07
ugrAWU4q,4,27,xevvvA2W,5,3,1,Could be better.,2024-10-07
9DLMsE81,18,149,lt8Mfjau,4,4,1,Could be better.,2024-10-07
tjAmOz5Y,6,280,sinvt9NW,3,4,5,Could be better.,2024-10-07
IhjJ75bD,15,49,RNIWiNTd,2,4,2,Very informative.,2024-10-07
VOKY1or9,11,26,s8EHmOXG,3,5,1,Could be better.,2024-10-07
pu1Xe1uI,13,4,fhcciRDu,3,4,3,Could be better.,2024-10-07
Im48fC0m,3,206,mEHib0p7,2,2,4,Very informative.,2024-10-07
O8LLoptC,12,11,Vdc2oKI0,3,3,4,Very informative.,2024-10-07
7MZup6qW,3,297,6dHIJFny,4,3,1,Could be better.,2024-10-07
GVkULq9p,16,180,eanbJTdc,3,5,1,Very informative.,2024-10-07
zFoOui74,6,164,avVkctbY,4,4,3,Could be better.,2024-10-07
S4aL31NR,19,254,FOVOnzsU,4,4,1,Very informative.,2024-10-07
jRndXCvO,17,43,8tMIsq5X,4,3,3,Very informative.,2024-10-07
qvpwefUt,6,232,bNgEi87f,5,1,3,Very informative.,2024-10-07
UNeYPu9d,8,171,a6f78EmH,4,2,1,Very informative.,2024-10-07
2zDp9zfA,12,148,Y5Al3huZ,4,5,2,Could be better.,2024-10-07
LDrdKT8Q,9,215,eCO4kB2e,2,3,4,Great course!,2024-10-07
OKWJ1OD1,16,3,mEbhz7Zu,2,3,2,Great course!,2024-10-07
3oUBdebt,11,66,iuFCgc0S,2,5,2,Could be better.,2024-10-07
QeMgCb4h,18,50,16WgRQAq,5,5,4,Great course!,2024-10-07
glsm1wTu,4,97,64G2EBkG,5,3,3,Very informative.,2024-10-07
ME7LkMxe,10,298,TmhZt6N6,1,2,5,Could be better.,2024-10-07
7xkj2BNY,7,82,5SfIvNho,4,2,3,Great course!,2024-10-07
G7ROYxuA,4,276,xI9J7S2F,3,5,3,Very informative.,2024-10-07
MKHR7ntI,3,273,inpPo0S2,3,5,2,Could be better.,2024-10-07
cLIgKgJz,8,162,uNTSRvoo,3,5,1,Could be better.,2024-10-07
HFxieM7i,18,135,cEOPDTWw,4,1,1,Great course!,2024-10-07
wsCYSAq6,1,138,RC6nF9zS,4,1,1,Great course!,2024-10-07
7VevmNxk,2,138,vNPfnbEl,5,2,4,Very informative.,2024-10-07
Zcwc9pxk,19,57,Wf14yCE7,3,2,3,Very informative.,2024-10-07
OMLEq26y,5,29,nzxWOBM1,5,4,1,Great course!,2024-10-07
Pm2OiV1y,1,65,MkOaS4QY,3,2,1,Great course!,2024-10-07
xcqLCeSD,6,117,2xNUYg6V,1,2,3,Great course!,2024-10-07
o6mL0IZa,13,181,A90p5xs9,5,3,2,Great course!,2024-10-07
1iwfLN5Y,9,213,MK9sH2qI,2,1,2,Very informative.,2024-10-07
xX5qqjvr,13,216,h7e13bR0,5,2,1,Could be better.,2024-10-07
FCStUuq2,17,57,wkaxo5LI,4,3,4,Could be better.,2024-10-07
xldSGSqy,13,22,zNUb9odc,5,1,1,Very informative.,2024-10-07
BTzlY72V,8,140,SuHSdmfk,1,3,4,Great course!,2024-10-07
pHsUfVyc,13,218,ncc8JFOn,5,4,2,Very informative.,2024-10-07
e0kqGdCC,18,278,oKIjc4M5,4,1,2,Could be better.,2024-10-07
aV1L75HR,10,23,g67hpomS,1,3,5,Could be better.,2024-10-07
KZ1qhorJ,2,111,nerNUtaV,4,2,1,Very informative.,2024-10-07
AJbiEBYG,19,194,Flnr1fmt,5,3,1,Very informative.,2024-10-07
vLmLi4gH,7,59,Lt0ydAR8,5,1,4,Very informative.,2024-10-07
lh5vJf7o,13,51,1yvW5Bpg,4,4,2,Great course!,2024-10-07
zrn8wEV7,2,101,4XKdJ2m4,2,2,5,Great course!,2024-10-07
YnDqBbzK,7,127,Q7rFQk8F,1,3,1,Very informative.,2024-10-07
9OTUtKQw,2,222,fPcX5QWT,3,1,4,Great course!,2024-10-07
9uuZzlqg,12,49,s1blJFoO,2,5,2,Great course!,2024-10-07
3dTR7Z79,9,172,F7VTpFEG,5,1,2,Great course!,2024-10-07
wNxX7lkt,9,222,HbtiPgaY,5,5,5,Great course!,2024-10-07
nkpzR21r,3,154,3sogRtok,4,1,2,Great course!,2024-10-07
kjKMzWtb,14,46,kSSX3WmH,4,4,2,Great course!,2024-10-07
QXedmfH2,15,172,KAb3DYdd,2,1,2,Could be better.,2024-10-07
4aLzkI8w,12,262,6agJunDc,4,4,3,Could be better.,2024-10-07
KaqdayI0,20,42,fEBXpx0H,5,2,5,Very informative.,2024-10-07
pBfFcyCy,13,174,RYyzTR8E,4,2,2,Could be better.,2024-10-07
XrIWonNg,10,90,FHIOmSsN,2,3,1,Very informative.,2024-10-07
XOxM3AOV,18,221,ZM70Az1N,2,3,3,Great course!,2024-10-07
QJfb7w5e,4,269,ui65vFtn,1,1,5,Very informative.,2024-10-07
kQH5LlBx,8,230,g7VnbMsN,4,2,3,Great course!,2024-10-07
vPXxZ6wG,4,78,XPlwqwIo,2,4,5,Very informative.,2024-10-07
kJxEQRXx,10,83,5P8NYTta,1,1,2,Could be better.,2024-10-07
Z4zUwA9e,2,22,U6SL1LG8,4,2,2,Great course!,2024-10-07
5RxzMCo7,7,203,46bOOD66,1,1,5,Very informative.,2024-10-07
yT7oVgGC,10,148,fG9yWFkV,1,4,5,Very informative.,2024-10-07
lwRLoIsy,12,131,UVeJRbrf,5,4,3,Very informative.,2024-10-07
Ae6HWmB6,3,249,oLXNULbM,4,1,2,Could be better.,2024-10-07
xYmPP7f9,10,61,zILmpTnx,1,3,3,Could be better.,2024-10-07
TqVaG8xV,15,39,Nq8VHEff,4,2,1,Could be better.,2024-10-07
ODa9JPDP,5,132,vcGx9QHM,5,2,5,Could be better.,2024-10-07
RB6IDHEM,8,260,nlsMoi5E,5,2,3,Could be better.,2024-10-07
oofKhu9s,14,274,toKXokfR,4,4,1,Very informative.,2024-10-07
eXo4Uhs2,11,290,KydyCHLo,5,1,4,Could be better.,2024-10-07
iMQYRRDH,18,69,Xzx3eZfJ,1,4,4,Great course!,2024-10-07
Rw5s47mF,10,238,vaSenJMv,2,1,3,Could be better.,2024-10-07
yMA990Hl,6,147,F6l3KJEK,2,2,4,Great course!,2024-10-07
Ok5iuIDe,10,16,KB5KsQG3,4,4,3,Could be better.,2024-10-07
r0zbGEP5,18,29,OmEYFl3F,5,1,2,Great course!,2024-10-07
R2AsyRt1,20,4,cz3FUfDw,1,5,5,Could be better.,2024-10-07
R6hwq2qU,20,51,WKo2JjDf,3,3,2,Could be better.,2024-10-07
biSvDe6Y,11,115,77oPLdej,1,5,3,Very informative.,2024-10-07
63aD8oYZ,20,221,sjRMod0Y,4,5,1,Great course!,2024-10-07
wZu65Ehg,15,290,feGLvQ8n,5,3,5,Very informative.,2024-10-07
QbDemn2H,17,151,rD1vJ6LJ,2,5,2,Great course!,2024-10-07
KIrsAhH5,12,184,2avrd8pS,2,2,5,Very informative.,2024-10-07
Tsy9NSuN,2,214,hPUuWLVY,4,1,5,Great course!,2024-10-07
I2Gmk5eR,2,31,vL6YJ1jk,5,1,3,Very informative.,2024-10-07
Mcxc4mef,5,267,jpH7RT8i,1,3,1,Could be better.,2024-10-07
RANmycKD,16,142,Z0dKvhuX,1,5,1,Great course!,2024-10-07
dL7WzsrV,18,70,dytmBdaV,4,5,5,Very informative.,2024-10-07
tZkME7bI,4,285,cF1OyN0r,3,2,2,Could be better.,2024-10-07
GoFfd3J0,8,284,6LdwEYBO,4,2,1,Could be better.,2024-10-07
pE9i0N7a,18,88,Hgdst6zQ,4,1,1,Could be better.,2024-10-07
Cc1BWYNC,1,280,nTUcsnlA,3,4,2,Great course!,2024-10-07
8PLleNy7,16,289,btb3tKeM,4,5,1,Great course!,2024-10-07
Af2YUuqd,13,133,bLdEwv1R,3,1,3,Could be better.,2024-10-07
PB6HEeRf,17,14,fae89Lsb,2,1,3,Very informative.,2024-10-07
StewYLkb,14,247,QcTOnLcM,4,2,4,Very informative.,2024-10-07
qstcbsPn,1,238,IjgNlsnY,3,4,1,Could be better.,2024-10-07
1T6oDSp0,5,41,ywqCw6la,3,5,3,Very informative.,2024-10-07
CsR2sssZ,7,81,boNZEQB2,4,4,5,Could be better.,2024-10-07
eWnGjrW1,3,52,rX42ejMr,3,1,3,Very informative.,2024-10-07
v2xpGOsi,5,40,inleNtee,3,4,1,Very informative.,2024-10-07
stHr2LWm,5,136,IDrs5nJB,4,3,4,Could be better.,2024-10-07
kEhLmcTv,11,73,nsXP5Izm,1,3,3,Could be better.,2024-10-07
dUrLNFOo,12,232,2BpCEPCW,3,2,1,Very informative.,2024-10-07
ATeEGrHh,11,282,YGNGYFjF,1,3,1,Could be better.,2024-10-07
XUpEgPCa,12,78,6eRaNg1T,5,4,1,Very informative.,2024-10-07
AvRukQfi,7,250,WwDeq8Mq,3,4,2,Great course!,2024-10-07
M9NIaBul,12,160,hcJOLVTz,5,3,3,Great course!,2024-10-07
1I0v7IcK,19,289,xFqcozjL,1,2,4,Could be better.,2024-10-07
AaqsiHNx,15,32,9fbOdG3R,4,3,1,Very informative.,2024-10-07
NT1wANqn,11,141,sqRZi4rO,3,1,3,Great course!,2024-10-07
H0IzeoCY,15,286,nEjNrCrS,2,1,1,Great course!,2024-10-07
qyvAmPqU,15,268,Dvg6vt48,4,3,3,Very informative.,2024-10-07
Nsz9Mjtq,19,235,FjzwVTfR,4,1,4,Very informative.,2024-10-07
oXEHSg8T,17,106,6IrMO08b,2,5,2,Could be better.,2024-10-07
e5hhmiFc,4,23,No1oQhi7,1,2,5,Very informative.,2024-10-07
SAfBNqeS,14,15,6lmAUCVm,5,5,1,Great course!,2024-10-07
QshTSbVI,15,10,OuYwgd7y,4,4,1,Could be better.,2024-10-07
FCexGWFi,13,52,5tn12lcx,5,4,5,Very informative.,2024-10-07
utFRgjlo,7,46,bE6Cj56D,3,1,1,Great course!,2024-10-07
BWKFENyi,8,188,pjsepqCa,1,5,2,Could be better.,2024-10-07
2zG9idOp,17,298,CyTwZf4z,3,2,1,Very informative.,2024-10-07
nl6ruoEd,3,203,dyaQi8dh,1,2,2,Could be better.,2024-10-07
b1P6Hjy3,1,39,TfBiO9kR,1,2,5,Great course!,2024-10-07
X6nerNAW,20,206,zYkKeL0T,4,1,5,Could be better.,2024-10-07
pyuxXJXx,16,126,LNvjxJo4,1,2,3,Great course!,2024-10-07
K1ncztOx,8,18,EhVJuCuk,1,4,5,Very informative.,2024-10-07
EAEEwTlT,7,239,9mos7WMw,4,5,5,Very informative.,2024-10-07
zW5mVl4Y,13,277,Eg1o5Xtz,2,3,4,Could be better.,2024-10-07
yv64edY1,4,137,UiDxKnjk,5,1,5,Great course!,2024-10-07
UM8tX3yM,19,185,HwVUGXYZ,1,2,1,Very informative.,2024-10-07
BAVKTvyF,18,46,WqmcQsp3,2,5,4,Great course!,2024-10-07
hXcczPHv,4,209,6nhvNe7z,1,4,5,Very informative.,2024-10-07
